"","x"
"1191",0.747891855583795
"1192",0.730049130393821
"1193",0.909583013945903
"1194",0.206869144784812
"1195",0.191433032415195
"1196",0.116410531812573
"1197",0.0511049167780359
"1198",0.294993498121835
"1199",0.748390632833828
"1200",0.269683251233932
"1201",0.0479122590822672
"1202",0.938369745830031
"1203",0.776711637472575
"1204",0.0317885209925955
"1205",0.999999987352263
"1206",0.362447816777141
"1207",0.084944188531842
"1208",0.138793123253609
"1209",0.353270221625567
"1210",0.958490488487318
"1211",0.820655698402475
"1212",0.964023849201179
"1213",0.0183709780772433
"1214",0.229030866113939
"1215",0.999999999479091
"1216",0.374668552362417
"1217",0.984747185324625
"1218",0.556027757346959
"1219",0.0996059517105365
"1220",0.0299549402899798
"1221",0.081867039102584
"1222",0.408064205801404
"1223",0.999990640765718
"1224",0.40212588172389
"1225",0.740869545062673
"1226",0.40461815587205
"1227",0.286638435604578
"1228",0.999999999999367
"1229",0.350939640291929
"1230",0.139095315092301
"1231",0.0457210892233543
"1232",0.128888846792664
"1233",0.425171668222341
