Estimate,Std. Error,z value,Pr(>|z|)
-789681449516530.0,7740043.63360638,-102025451.909318,0
783087818714979.0,30032989.2874356,26074254.9208242,0
-769740734866021.0,35663872.1368501,-21583207.0032204,0
769386373373210.0,45158674.120086,17037399.5331939,0
761680910751628.0,48688868.7362829,15643840.789918,0
759263732398000.0,17645915.7372263,43027731.9525127,0
755336873646888.0,16972965.6025569,44502351.0524936,0
748266701712497.0,15828296.9115989,47273986.9546022,0
747014673447721.0,27166195.6321017,27497949.4208232,0
-743262920430078.0,20655645.5386539,-35983524.1672392,0
-741947565146694.0,19184953.1350874,-38673410.3504138,0
735817722770949.0,35662114.2028395,20633037.0259529,0
-735784510675490.0,46533135.6337034,-15812055.2302211,0
-735118666981430.0,19939802.3798631,-36866898.3261245,0
-734123981007546.0,62302712.426432,-11783178.491216,0
-722399975055183.0,34475511.2837512,-20954003.2375288,0
716336303728704.0,5404706.32521877,132539357.482982,0
-700456879192090.0,44017580.1893814,-15913116.4452576,0
-698649402839365.0,34769967.5681223,-20093472.9510619,0
-692521570560858.0,20875554.1745058,-33173805.3405354,0
683909607513496.0,24463986.6097049,27955771.0043133,0
-680458214908202.0,20959339.6784849,-32465632.2835735,0
675001285827756.0,8950617.67904267,75413933.4325754,0
672589787424615.0,11881356.9467624,56608836.0477961,0
671253142901969.0,8906851.18500132,75363686.7799391,0
671101248774469.0,39789422.362406,16866322.9805654,0
-667432965542519.0,8173610.5926442,-81657054.4898691,0
-664323954527030.0,26548006.762904,-25023496.508043,0
664302394388307.0,10227377.9167379,64953343.8381234,0
661980522981921.0,18890530.9873321,35042981.2388991,0
659300749650729.0,18347869.7588861,35933367.6505646,0
658919836953724.0,38554156.0132956,17090760.2471311,0
-651233238950766.0,22516059.0941058,-28923056.0387562,0
-649772023750723.0,17801101.1019749,-36501788.2898623,0
-641476551058441.0,19856575.6902158,-32305497.235081,0
-635605606526275.0,13270489.8438021,-47896167.6628035,0
633961178418236.0,21924692.3572058,28915396.7631331,0
-631435204800267.0,24933844.5269281,-25324422.1571337,0
-629667732154986.0,56926821.8205147,-11061002.7403299,0
-627200995797049.0,42111993.4734083,-14893642.975916,0
-626777568054757.0,6191980.03083044,-101224093.897909,0
621188928980219.0,10972747.8296881,56611975.2884063,0
618032830439113.0,18714360.4025425,33024523.261567,0
-610890387835374.0,6885677.90175179,-88718989.8441164,0
-608065621703978.0,34748946.8995686,-17498821.5746914,0
-602198825904972.0,27256057.1005267,-22094128.423782,0
-599819493215802.0,10468723.9812442,-57296332.7995311,0
591783367735410.0,64615260.8937866,9158569.65598533,0
-587869809650780.0,9964223.09918822,-58998057.731031,0
584114745851821.0,11998410.9543472,48682675.4037948,0
-583865758254279.0,29991894.448681,-19467451.7561179,0
575383234400090.0,18522119.3977322,31064654.2139524,0
-564661012781465.0,65544571.1262012,-8614916.58392657,0
