Estimate,Std. Error,z value,Pr(>|z|)
599105358225008.0,12069820.3778188,49636642.424771,0
-581463401328514.0,12749677.886222,-45606124.8384067,0
574851897898912.0,129289774.408695,4446228.64049372,0
-566552364664388.0,59780855.8864803,-9477153.78548998,0
566252789345114.0,46888433.697227,12076598.5275086,0
565448777666226.0,21080330.8521353,26823524.8124177,0
564539984186855.0,18306203.6055075,30838725.2951241,0
560907041651102.0,166019036.138221,3378570.64285154,0
557057109657694.0,12308311.1249556,45258614.6062101,0
551701200637038.0,17346370.6604112,31804993.1848948,0
-549850804191481.0,12889406.0026526,-42659126.7338714,0
-549009763873492.0,21733408.6391559,-25261097.9248037,0
545794917676765.0,22417927.0994105,24346359.7350674,0
-539458492723938.0,18561021.3585914,-29064052.1500309,0
537707988243741.0,16330023.1866537,32927570.4080568,0
537204546138418.0,63846997.0344717,8413935.98900784,0
529826240364362.0,8650116.85284737,61250761.0449167,0
-528378471307190.0,32165262.4833994,-16426990.8128338,0
-519933827201003.0,21365960.5772536,-24334680.6393778,0
-519495785598782.0,8289749.25121251,-62667249.6182919,0
517836698005174.0,14342764.5405238,36104385.3534712,0
515760799719695.0,14621649.4909727,35273776.7403139,0
-507173857767071.0,18136414.5414092,-27964394.8702809,0
-502876844252109.0,30197772.8208813,-16652779.2375594,0
501900756050161.0,10180622.6986732,49299612.6961438,0
501149773860039.0,8688565.10583902,57679233.3089902,0
-500002299187777.0,12397881.1561296,-40329657.3737984,0
-495855394720642.0,14453465.4543437,-34307024.5877692,0
-490401036971442.0,22894789.6620069,-21419765.9909165,0
-489158682692385.0,24781714.0498747,-19738694.4949782,0
488603880176199.0,9685985.76668664,50444414.4298324,0
-485596788076558.0,13754771.3264346,-35303879.3995297,0
484811940629104.0,28034636.5232651,17293320.0053003,0
-484202428537191.0,21385805.9619164,-22641299.0653451,0
482317841188219.0,27877309.9193552,17301448.4748884,0
482160190089966.0,21718391.0727371,22200548.3037469,0
-481259985101619.0,24485385.4247649,-19654989.1599772,0
-472655045667958.0,10288138.2350088,-45941747.1724469,0
472492093500417.0,16228178.3038989,29115535.006594,0
-469365061901378.0,6493183.13230468,-72285819.194935,0
468713777988845.0,16251211.1097279,28841775.2267261,0
-468053089497208.0,14671104.1890201,-31903058.1111611,0
463003520717681.0,85023589.3909807,5445588.97165068,0
-462621685200160.0,45394292.7355044,-10191186.1012062,0
-462347115246914.0,42331881.9765927,-10921959.8481959,0
459889312096444.0,7001275.17969263,65686507.1423509,0
-459541746007229.0,12323860.4041441,-37288782.1621786,0
456374425322578.0,13327164.4220921,34243925.479456,0
-455514750786414.0,10409313.2377731,-43760307.7533926,0
-454929294794179.0,89392256.754721,-5089135.36037508,0
453259781246053.0,67682393.8397665,6696863.91883708,0
452660659061332.0,11251239.9696567,40232068.668174,0
-450475169977869.0,11460773.4942497,-39305826.1036124,0
450373328998790.0,4931739.93422556,91321386.5705416,0
450266919924912.0,20279444.0422593,22203119.5227357,0
