Estimate,Std. Error,z value,Pr(>|z|)
-566017341884135.0,16371718.4808206,-34572872.8811958,0
565151210683681.0,19373603.3618345,29171197.5376256,0
-564228216795308.0,16724791.9777782,-33736037.9456428,0
560609770803486.0,8240064.61659964,68034632.8442784,0
-556791421340492.0,22279588.864854,-24991099.4640852,0
-556504092272260.0,13302902.5542877,-41833283.3756563,0
-553668775246270.0,13476328.3779005,-41084541.7030811,0
553489727977412.0,13963892.0753991,39637210.384383,0
550269544086508.0,92114805.171231,5973736.17697632,0
549290813258600.0,9604261.65422062,57192404.0633787,0
-549115684627960.0,34961098.7241919,-15706476.7603539,0
-544800834155278.0,17724733.8428763,-30736756.8384807,0
-544464786327710.0,35332342.3321747,-15409812.9472697,0
541656863924023.0,9369663.60836644,57809638.2713635,0
-538945315702543.0,11640728.5445547,-46298246.1655849,0
-531508802160432.0,12869859.6865782,-41298725.4798696,0
527391390758698.0,23555058.136476,22389729.9553683,0
-524709386940013.0,4348163.7598722,-120673786.894226,0
-524439969247690.0,11233476.665321,-46685454.9906792,0
523080589734778.0,21117814.8770187,24769636.1001828,0
520196706070667.0,12015969.9901396,43292110.95713,0
518791816503894.0,10084297.0800762,51445511.0142368,0
518462952480510.0,20163601.1955635,25712815.2581486,0
517873210895803.0,12199978.7932059,42448697.6308684,0
-507458948694042.0,9391640.29377409,-54033047.7765898,0
-507250522068500.0,15663331.896432,-32384586.2057005,0
505749589033635.0,14437932.8160391,35029224.4379886,0
-502128425310998.0,6918560.48560429,-72577008.8092451,0
-499959824437654.0,25941715.2111323,-19272427.4539529,0
-492650817716952.0,11915135.8945069,-41346638.6014174,0
488441329159463.0,16270383.9720714,30020270.5724638,0
486876023636655.0,12062880.5819702,40361505.7223035,0
-486482917790742.0,11868884.8222217,-40988089.8734408,0
-486100184133695.0,11233222.5116405,-43273440.3355732,0
477167557338897.0,20833294.6041491,22904085.330981,0
476977511802549.0,8536676.4323992,55873912.4739786,0
476208305039283.0,14293016.7388632,33317550.3632103,0
473671545220818.0,16832652.4148682,28140041.9581185,0
-469844723169163.0,6140503.54374067,-76515666.8052248,0
465551810598562.0,10890419.1898871,42748750.2988754,0
465489541419761.0,20986096.0677122,22180854.4055953,0
464692876265663.0,20766486.0318844,22377058.6680955,0
459134870759594.0,38692168.9826384,11866351.3272056,0
459036244226208.0,16244407.2893766,28258109.7635002,0
456477225834286.0,91454260.5666841,4991317.22246494,0
-453197075153383.0,11378023.1690894,-39830915.1263272,0
451372781554473.0,10235988.8456791,44096646.4852109,0
-451011515513030.0,29135555.2995147,-15479763.8444373,0
446602414757349.0,11935884.8004582,37416783.2735958,0
-446587416597062.0,18812635.9046603,-23738694.506198,0
-441080655415660.0,10999133.2931508,-40101401.0522377,0
438732888624762.0,16764697.0112076,26170045.8010936,0
435136563719482.0,62359946.7490734,6977821.28439595,0
-427927776195068.0,28376591.2183002,-15080309.4319199,0
427794356324470.0,8397977.46710777,50940164.8194468,0
421151186909538.0,10586882.3073615,39780473.1064869,0
-419541486385167.0,8338063.33058004,-50316418.7835428,0
418855446650417.0,26095093.1618865,16051119.0380489,0
-415339603500292.0,8048371.50750551,-51605421.4337605,0
415206365281916.0,11336711.4015208,36624939.1535377,0
413245818869062.0,52860494.2850211,7817668.45843063,0
412817182388071.0,20377973.696745,20258009.3846137,0
409451509425358.0,15693337.6315012,26090785.7232018,0
407834204426275.0,8899916.47139391,45824497.9868221,0
-402620569399459.0,11203544.134987,-35936893.2320385,0
397964661552304.0,29333926.1208467,13566702.9334162,0
397928735288367.0,10013308.2559353,39739986.5376658,0
396850376044600.0,63271948.255997,6272137.76378359,0
-390082609068745.0,16461932.368737,-23696040.0717934,0
388914725601512.0,15802096.6928674,24611590.0415327,0
-384623811706508.0,10460690.4840394,-36768491.7447233,0
-384171092749326.0,8151245.44827563,-47130355.1324903,0
384151840964127.0,27277511.4173361,14083097.0643452,0
378098984774631.0,14850915.6454002,25459641.2640549,0
-375970922809783.0,10130533.4389291,-37112648.122262,0
-375488969257259.0,11201853.7757178,-33520252.6988171,0
-372024286464601.0,10667541.4269344,-34874416.8478485,0
371147191025244.0,13181760.5567859,28156116.8879054,0
370308333285727.0,9208991.7224774,40211604.5323262,0
369885661161910.0,11447624.3226479,32311128.557052,0
-367930785502330.0,17967696.5077419,-20477348.6319627,0
-366090037513202.0,13088216.0947389,-27970965.2456273,0
-362918963251462.0,31571166.542651,-11495266.1873035,0
-361836196211519.0,6537798.54847331,-55345265.4634049,0
-361605472474344.0,43163452.1973636,-8377584.60145668,0
-361591828252654.0,8998458.95664133,-40183750.3504731,0
361071576749866.0,10774395.2104169,33512004.126299,0
359472842631945.0,15043092.7647227,23896205.936783,0
358782959489714.0,390957219.613155,917703.885465329,0
357623159050828.0,26494982.7591853,13497769.0795759,0
352107429019818.0,34498374.8400025,10206493.2233136,0
-349397709793930.0,2769001.47356805,-126181843.212856,0
347846793573121.0,10717802.1856804,32455048.8567389,0
-347597956256985.0,8464109.62512333,-41067279.566564,0
347566359394802.0,9258682.07807592,37539506.8611138,0
-346832817624442.0,10454554.167616,-33175285.3410805,0
-346415059739126.0,12768486.8554818,-27130470.7957938,0
344265260331738.0,26156326.3335227,13161835.3411702,0
