Estimate,Std. Error,z value,Pr(>|z|)
-644116467493660.0,11710623.0792734,-55002749.4808267,0
-636147371964357.0,16324717.2064958,-38968354.7909317,0
635834911760540.0,10192434.6010941,62383025.9055363,0
-634967491012899.0,17383152.2640873,-36527752.9280296,0
-633594033180170.0,16633994.1785444,-38090312.3073965,0
628737586678903.0,22154976.1501609,28379068.5405154,0
-626985979127116.0,12734517.6990438,-49235157.0703142,0
-619621492647317.0,13114992.001612,-47245281.7791394,0
-617021175402413.0,13810994.0632729,-44676087.2226596,0
614253500588740.0,9868058.93879163,62246638.8170921,0
-611592832073961.0,9398153.93677217,-65075847.4684034,0
610611658634669.0,15390332.0262583,39675015.3013509,0
-609136852412929.0,6799336.99008884,-89587683.8140023,0
-606277560608717.0,19833409.7681463,-30568498.6946843,0
604756371351967.0,10699581.5078134,56521497.6782357,0
-585505416907438.0,13025776.0354808,-44949753.1135639,0
-583805515670921.0,35108690.6775076,-16628518.5919775,0
-579584546991955.0,18281459.55182,-31703406.68638,0
-578691999266403.0,14042356.3588399,-41210462.4379587,0
-576163770320574.0,6639123.43714633,-86783108.6099257,0
-564932730153760.0,15769326.9055148,-35824783.9960876,0
-564194938917818.0,11060277.4924155,-51010920.7752438,0
560527265842362.0,15720756.5158233,35655234.8659671,0
558337059061467.0,11708002.2709481,47688499.3819066,0
557578037181399.0,8944073.61832137,62340501.7641219,0
553819418081688.0,4675288.30387224,118456741.506828,0
-553408661452049.0,8197992.85211667,-67505384.7246479,0
-549554390290718.0,7536303.53956038,-72920946.9079818,0
547919068448964.0,6883852.99834551,79594824.0877097,0
-538924366892674.0,11813920.6591815,-45617740.4978451,0
536368194323004.0,5921476.28785554,90580147.2891231,0
-531906535483747.0,6058760.36014871,-87791314.3722179,0
-531890512562187.0,35684815.9493603,-14905233.4560723,0
528977891450447.0,21445312.6167361,24666364.202946,0
-528870671489467.0,14056745.7650062,-37623976.4402707,0
-526645402472240.0,8211295.52347472,-64136700.5933045,0
526359734653095.0,12679288.0145137,41513351.0691281,0
525852324203244.0,24124673.778606,21797282.2774323,0
524435945968077.0,12431726.1250856,42185287.9231176,0
-520011588622470.0,22055300.5036636,-23577624.2783947,0
517155510625014.0,6728799.40493274,76857025.9719584,0
-515226057153072.0,6528377.66333439,-78920994.4220534,0
507402364921917.0,21501164.2785121,23598832.0608762,0
506467473826753.0,9398657.44665832,53887214.9241727,0
-503946039922115.0,65030312.7962416,-7749402.05963825,0
501427273179750.0,11204811.1881846,44751068.5149699,0
-499629434444075.0,3387181.33090966,-147505960.157703,0
-499101583135403.0,9070546.91791701,-55024419.9883395,0
498266258016521.0,12507891.5433192,39836151.1443278,0
-498038311819914.0,5167138.56434946,-96385708.573042,0
-497964929638628.0,64281018.0323813,-7746687.04512086,0
493480846952382.0,5944993.75032587,83007799.1125445,0
-491009353985738.0,26575012.7568709,-18476354.4039613,0
-490743165502747.0,14966684.0348343,-32789037.5958071,0
489800377026193.0,9949382.77193168,49229222.3803043,0
-484081325705825.0,23357664.198796,-20724731.7876407,0
-483456138194874.0,22240756.3489327,-21737396.4540588,0
-481727992368919.0,6992774.91623095,-68889389.1394644,0
479033170490648.0,20705329.2346975,23135742.7385359,0
-478637981700139.0,11688144.437905,-40950724.4065107,0
-474439678190157.0,10480326.6531668,-45269550.6439007,0
471648745444672.0,17133392.2699784,27528042.2004408,0
-462110649440350.0,8146485.66763059,-56725153.4335241,0
461647683507420.0,7488354.82646801,61648745.846778,0
-459282476826424.0,11184207.314314,-41065268.5451043,0
-458350279649256.0,10312197.0704231,-44447393.3652675,0
-455677034449156.0,9672597.30187361,-47110100.857904,0
455287716561232.0,10512594.6603055,43308786.3912753,0
-454292324085442.0,14882824.1592922,-30524604.6867926,0
452086044060720.0,16133008.6783765,28022426.1372068,0
451269306352116.0,7468650.79665156,60421797.5426612,0
-444139567170763.0,10558259.3157955,-42065605.123594,0
-441184522097049.0,10589978.6356693,-41660567.719282,0
-441037050522252.0,5870874.20661374,-75122892.2645641,0
-437926664147285.0,12234265.4826927,-35795092.4611537,0
436999089918309.0,5257371.48934205,83121211.9600471,0
-433836898184675.0,7890540.90259524,-54981895.8598876,0
431842228880581.0,56430725.4359325,7652608.14112455,0
-429465706484948.0,8133240.08115251,-52803766.0513879,0
428613715892024.0,5521992.80880404,77619390.4506104,0
428124468420612.0,7090126.46453122,60383192.1140377,0
