parent_smiles,ring_fragment
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)[N@](Cc2ccc(F)cc2)C1,Cc1ccc(F)cc1
CCN(CC)S(=O)(=O)c1cc(C(=O)N[C@@H](C)C2CCC2)n(C)c1,Cc1cc(S)cn1C
CCN(CC)S(=O)(=O)c1cc(C(=O)N[C@@H](C)C2CCC2)n(C)c1,CC1CCC1
CC[C@H](C)N(Cc1csc(COc2cc(C)cc(C)c2C)n1)C(=O)c1ccccc1OC,Cc1csc(C)n1
CC[C@H](C)N(Cc1csc(COc2cc(C)cc(C)c2C)n1)C(=O)c1ccccc1OC,Cc1cc(C)c(C)c(O)c1
CC[C@H](C)N(Cc1csc(COc2cc(C)cc(C)c2C)n1)C(=O)c1ccccc1OC,Cc1ccccc1O
CCS[C@@H]1CCC[C@@H]1NC(=O)Cc1ccccc1OC,N[C@H]1CCC[C@H]1S
CCS[C@@H]1CCC[C@@H]1NC(=O)Cc1ccccc1OC,Cc1ccccc1O
Cc1nc(-c2cccnc2)sc1C(=O)N1CCC(Cc2ccccc2)CC1,Cc1nc(C)c(C)s1
Cc1nc(-c2cccnc2)sc1C(=O)N1CCC(Cc2ccccc2)CC1,Cc1cccnc1
Cc1nc(-c2cccnc2)sc1C(=O)N1CCC(Cc2ccccc2)CC1,CC1CCN(C)CC1
Cc1nc(-c2cccnc2)sc1C(=O)N1CCC(Cc2ccccc2)CC1,Cc1ccccc1
Cc1cccc(OCCN(C)[C@H](C)C(=O)NCC(F)(F)F)c1,Cc1cccc(O)c1
CCn1c([C@@H]2CCN(C(=O)c3ccc(Br)o3)C2)nc2cccnc21,C[C@@H]1CCN(C)C1
CCn1c([C@@H]2CCN(C(=O)c3ccc(Br)o3)C2)nc2cccnc21,Cc1ccc(Br)o1
CCn1c([C@@H]2CCN(C(=O)c3ccc(Br)o3)C2)nc2cccnc21,Cc1nc2cccnc2n1C
O=C(NNc1ccccc1)c1nc(Cl)ccc1Cl,Nc1ccccc1
O=C(NNc1ccccc1)c1nc(Cl)ccc1Cl,Cc1nc(Cl)ccc1Cl
CC(C)(C(=O)N1CCN([C@H]2CCS(=O)(=O)C2)CC1)c1ccccc1,CN1CCN(C)CC1
CC(C)(C(=O)N1CCN([C@H]2CCS(=O)(=O)C2)CC1)c1ccccc1,N[C@H]1CCS(=O)(=O)C1
CC(C)(C(=O)N1CCN([C@H]2CCS(=O)(=O)C2)CC1)c1ccccc1,Cc1ccccc1
NC(=O)C1CCN(C(=O)[C@H]2CC(=O)N(c3cccc(Cl)c3)C2)CC1,CC1CCN(C)CC1
NC(=O)C1CCN(C(=O)[C@H]2CC(=O)N(c3cccc(Cl)c3)C2)CC1,C[C@H]1CC(=O)N(C)C1
NC(=O)C1CCN(C(=O)[C@H]2CC(=O)N(c3cccc(Cl)c3)C2)CC1,Nc1cccc(Cl)c1
CSCCN1CCN(C(=O)c2cnc(C3CC3)nc2)CC1,CN1CCN(C)CC1
CSCCN1CCN(C(=O)c2cnc(C3CC3)nc2)CC1,Cc1cnc(C)nc1
CSCCN1CCN(C(=O)c2cnc(C3CC3)nc2)CC1,CC1CC1
O=C(c1nn2c(c1Br)N[C@@H](c1cccs1)C[C@H]2C(F)(F)F)N1CCCC1,Cc1nn2c(c1Br)N[C@@H](C)C[C@H]2C
O=C(c1nn2c(c1Br)N[C@@H](c1cccs1)C[C@H]2C(F)(F)F)N1CCCC1,Cc1cccs1
O=C(c1nn2c(c1Br)N[C@@H](c1cccs1)C[C@H]2C(F)(F)F)N1CCCC1,CN1CCCC1
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cc1I,Cc1ccc(C)c(I)c1
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cc1I,Cc1cccc(N)c1
O=C(Nc1cccc(-c2nnco2)c1)c1cc2ccccc2c(=O)[nH]1,Cc1cccc(N)c1
O=C(Nc1cccc(-c2nnco2)c1)c1cc2ccccc2c(=O)[nH]1,Cc1nnco1
O=C(Nc1cccc(-c2nnco2)c1)c1cc2ccccc2c(=O)[nH]1,Cc1cc2ccccc2c(=O)[nH]1
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCCc2cc3ccc(OC)cc3[nH]c2=O)cc1,Cc1ccc(S)cc1
CCN(CC)S(=O)(=O)c1ccc(C(=O)NCCc2cc3ccc(OC)cc3[nH]c2=O)cc1,Cc1cc2ccc(O)cc2[nH]c1=O
COc1ccc([C@H]2CC(c3ccccc3)=Nc3nnnn32)c(OC)c1OC,Cc1ccc(O)c(O)c1O
COc1ccc([C@H]2CC(c3ccccc3)=Nc3nnnn32)c(OC)c1OC,Cc1ccccc1
COc1ccc([C@H]2CC(c3ccccc3)=Nc3nnnn32)c(OC)c1OC,CC1=Nc2nnnn2[C@@H](C)C1
Cn1c(NC(=O)c2ccc(COc3ccccc3Br)o2)nc2ccccc21,Cc1ccc(C)o1
Cn1c(NC(=O)c2ccc(COc3ccccc3Br)o2)nc2ccccc21,Oc1ccccc1Br
Cn1c(NC(=O)c2ccc(COc3ccccc3Br)o2)nc2ccccc21,Cn1c(N)nc2ccccc21
CCc1onc(C)c1NC(=O)[C@H](C)c1ccc2ccccc2c1,Cc1noc(C)c1N
CCc1onc(C)c1NC(=O)[C@H](C)c1ccc2ccccc2c1,Cc1ccc2ccccc2c1
COc1cccc([C@@H]2C(C(=O)c3ccc(C)cc3)=C(O)C(=O)N2CCc2ccccc2)c1,Cc1cccc(O)c1
COc1cccc([C@@H]2C(C(=O)c3ccc(C)cc3)=C(O)C(=O)N2CCc2ccccc2)c1,Cc1ccc(C)cc1
COc1cccc([C@@H]2C(C(=O)c3ccc(C)cc3)=C(O)C(=O)N2CCc2ccccc2)c1,CC1=C(O)C(=O)N(C)[C@@H]1C
COc1cccc([C@@H]2C(C(=O)c3ccc(C)cc3)=C(O)C(=O)N2CCc2ccccc2)c1,Cc1ccccc1
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CN3CCN(c4ccccn4)CC3)C2=O)cc1C,Cc1ccc(C)c(C)c1
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CN3CCN(c4ccccn4)CC3)C2=O)cc1C,Cc1ccccc1
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CN3CCN(c4ccccn4)CC3)C2=O)cc1C,CN1C(=O)NC(C)(C)C1=O
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CN3CCN(c4ccccn4)CC3)C2=O)cc1C,CN1CCN(C)CC1
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CN3CCN(c4ccccn4)CC3)C2=O)cc1C,Nc1ccccn1
COc1ccc(OC)c([C@@H](C)NC(=O)N[C@H](C)CSC)c1,Cc1cc(O)ccc1O
CC(C)CCO[C@@H]1CCCC[C@H]1NC(=O)COC[C@@H]1CCCO1,N[C@@H]1CCCC[C@H]1O
CC(C)CCO[C@@H]1CCCC[C@H]1NC(=O)COC[C@@H]1CCCO1,C[C@@H]1CCCO1
CCOC(=O)N[C@H](CNC(=O)Cn1c(C)c(C)sc1=O)CC(C)C,Cc1sc(=O)n(C)c1C
CC(C)c1nnc(C2CCN(C(=O)NC(c3ccccc3)c3ccccc3)CC2)o1,Cc1nnc(C)o1
CC(C)c1nnc(C2CCN(C(=O)NC(c3ccccc3)c3ccccc3)CC2)o1,CC1CCN(C)CC1
CC(C)c1nnc(C2CCN(C(=O)NC(c3ccccc3)c3ccccc3)CC2)o1,Cc1ccccc1
CC(C)c1nnc(C2CCN(C(=O)NC(c3ccccc3)c3ccccc3)CC2)o1,Cc1ccccc1
Cc1cccnc1CN1CCN(C(=O)[C@@H]2CCC(=O)N(C3CC3)C2)CC1,Cc1cccnc1C
Cc1cccnc1CN1CCN(C(=O)[C@@H]2CCC(=O)N(C3CC3)C2)CC1,CN1CCN(C)CC1
Cc1cccnc1CN1CCN(C(=O)[C@@H]2CCC(=O)N(C3CC3)C2)CC1,C[C@@H]1CCC(=O)N(C)C1
Cc1cccnc1CN1CCN(C(=O)[C@@H]2CCC(=O)N(C3CC3)C2)CC1,NC1CC1
Cc1ccsc1C[N@](C[C@@H](O)COc1cccc(C)c1C)[C@@H]1CCS(=O)(=O)C1,Cc1ccsc1C
Cc1ccsc1C[N@](C[C@@H](O)COc1cccc(C)c1C)[C@@H]1CCS(=O)(=O)C1,Cc1cccc(O)c1C
Cc1ccsc1C[N@](C[C@@H](O)COc1cccc(C)c1C)[C@@H]1CCS(=O)(=O)C1,N[C@@H]1CCS(=O)(=O)C1
Cc1nccn1CCCNC(=O)C[C@@H]1C(=O)NCC[N@@]1CC1CCCCC1,Cc1nccn1C
Cc1nccn1CCCNC(=O)C[C@@H]1C(=O)NCC[N@@]1CC1CCCCC1,C[C@@H]1C(=O)NCCN1C
Cc1nccn1CCCNC(=O)C[C@@H]1C(=O)NCC[N@@]1CC1CCCCC1,CC1CCCCC1
Cc1ccc(S(=O)(=O)N2CCC[C@@H]2c2cccs2)cc1C,Cc1ccc(S)cc1C
Cc1ccc(S(=O)(=O)N2CCC[C@@H]2c2cccs2)cc1C,C[C@H]1CCCN1S
Cc1ccc(S(=O)(=O)N2CCC[C@@H]2c2cccs2)cc1C,Cc1cccs1
CC(=O)N1c2ccccc2C[C@H]1C(=O)NCCCN1CCC(Cc2ccccc2)CC1,C[C@@H]1Cc2ccccc2N1C
CC(=O)N1c2ccccc2C[C@H]1C(=O)NCCCN1CCC(Cc2ccccc2)CC1,CC1CCN(C)CC1
CC(=O)N1c2ccccc2C[C@H]1C(=O)NCCCN1CCC(Cc2ccccc2)CC1,Cc1ccccc1
Cc1cc(C)n2nc(C(=O)NNC(=S)N[C@H]3CCC[C@@H](C)[C@@H]3C)nc2n1,Cc1cc(C)n2nc(C)nc2n1
Cc1cc(C)n2nc(C(=O)NNC(=S)N[C@H]3CCC[C@@H](C)[C@@H]3C)nc2n1,C[C@H]1[C@H](C)CCC[C@@H]1N
CN(C)c1c(Cl)cccc1NS(=O)(=O)c1cc(C(=O)O)c(F)cc1Cl,Nc1cccc(Cl)c1N
CN(C)c1c(Cl)cccc1NS(=O)(=O)c1cc(C(=O)O)c(F)cc1Cl,Cc1cc(S)c(Cl)cc1F
Clc1ccccc1SC(Cl)(Cl)Cl,Sc1ccccc1Cl
C[C@H](NC(=O)CSc1nc2ccccc2[nH]1)c1ccc(Br)cc1,Sc1nc2ccccc2[nH]1
C[C@H](NC(=O)CSc1nc2ccccc2[nH]1)c1ccc(Br)cc1,Cc1ccc(Br)cc1
C=CCNC(=S)N1[C@@H](CC(=O)OC)C(=O)N[C@H]2CCCC[C@@H]21,C[C@H]1C(=O)N[C@H]2CCCC[C@@H]2N1C
Cc1cccc(CSc2nc(=O)c3c(n2C)NC(=O)C[C@H]3c2cc(F)ccc2F)c1,Cc1cccc(C)c1
Cc1cccc(CSc2nc(=O)c3c(n2C)NC(=O)C[C@H]3c2cc(F)ccc2F)c1,C[C@@H]1CC(=O)Nc2c1c(=O)nc(S)n2C
Cc1cccc(CSc2nc(=O)c3c(n2C)NC(=O)C[C@H]3c2cc(F)ccc2F)c1,Cc1cc(F)ccc1F
N#C/C(=C1/CCCN1)S(=O)(=O)c1ccc(Br)cc1F,C=C1CCCN1
N#C/C(=C1/CCCN1)S(=O)(=O)c1ccc(Br)cc1F,Fc1cc(Br)ccc1S
CCN(CC)[C@@H](C)CNC(=O)C(=O)Nc1ccc(F)c(NC(C)=O)c1,Nc1ccc(F)c(N)c1
Cc1cc2c(c3c1C(=O)/C(=C/c1cccc(Cl)c1)O3)CN(Cc1ccccc1)CO2,Cc1cccc(Cl)c1
Cc1cc2c(c3c1C(=O)/C(=C/c1cccc(Cl)c1)O3)CN(Cc1ccccc1)CO2,C=C1Oc2c3c(cc(C)c2C1=O)OCN(C)C3
Cc1cc2c(c3c1C(=O)/C(=C/c1cccc(Cl)c1)O3)CN(Cc1ccccc1)CO2,Cc1ccccc1
Cc1cc(C(=O)N2CC[C@]3(CCC[C@@H](CNS(C)(=O)=O)O3)C2)on1,Cc1cc(C)on1
Cc1cc(C(=O)N2CC[C@]3(CCC[C@@H](CNS(C)(=O)=O)O3)C2)on1,CN1CC[C@@](C)(O)C1
Cc1cc(C(=O)N2CC[C@]3(CCC[C@@H](CNS(C)(=O)=O)O3)C2)on1,C[C@@H]1CCCC(C)(C)O1
CC(=O)c1cc2c(cc1NC(=O)c1ccc(F)nc1)OCO2,Cc1ccc(F)nc1
CC(=O)c1cc2c(cc1NC(=O)c1ccc(F)nc1)OCO2,Cc1cc2c(cc1N)OCO2
Cc1ccc(NC(=O)C(=O)NC[C@@](C)(O)c2ccc(-c3ccccc3)cc2)c(C)c1,Cc1ccc(N)c(C)c1
Cc1ccc(NC(=O)C(=O)NC[C@@](C)(O)c2ccc(-c3ccccc3)cc2)c(C)c1,Cc1ccc(C)cc1
Cc1ccc(NC(=O)C(=O)NC[C@@](C)(O)c2ccc(-c3ccccc3)cc2)c(C)c1,Cc1ccccc1
COc1ccc([C@H](C)[N@@](C)Cc2cc(C)on2)cc1,Cc1ccc(O)cc1
COc1ccc([C@H](C)[N@@](C)Cc2cc(C)on2)cc1,Cc1cc(C)on1
CSc1cccc(NC(=O)NCCC2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)c1,Nc1cccc(S)c1
CSc1cccc(NC(=O)NCCC2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)c1,CC1CCN(S)CC1
CSc1cccc(NC(=O)NCCC2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)c1,Cc1ccc(S)cc1
C[C@H]1CCC[C@H](NC(=O)N2CCN(c3nccs3)CC2)C1,C[C@H]1CCC[C@H](N)C1
C[C@H]1CCC[C@H](NC(=O)N2CCN(c3nccs3)CC2)C1,CN1CCN(C)CC1
C[C@H]1CCC[C@H](NC(=O)N2CCN(c3nccs3)CC2)C1,Nc1nccs1
C1=CC[C@@H]2[C@H](C1)CN1CCC3=c4ccccc4=N[C@@H]3[C@@H]21,C1=CC[C@@H]2[C@H](C1)CN1CCC3=c4ccccc4=N[C@@H]3[C@@H]21
Cc1csc2nc(CSCc3cccc(C#N)c3)cc(=O)n12,Cc1cc(=O)n2c(C)csc2n1
Cc1csc2nc(CSCc3cccc(C#N)c3)cc(=O)n12,Cc1cccc(C)c1
O=C(Oc1ccc2cn[nH]c2c1)[C@H]1CC(=O)N(C2CCCCCC2)C1,Oc1ccc2cn[nH]c2c1
O=C(Oc1ccc2cn[nH]c2c1)[C@H]1CC(=O)N(C2CCCCCC2)C1,C[C@H]1CC(=O)N(C)C1
O=C(Oc1ccc2cn[nH]c2c1)[C@H]1CC(=O)N(C2CCCCCC2)C1,NC1CCCCCC1
Cc1ccccc1-n1c(S[C@H](C)C(=O)N(C)C)nc2sc3c(c2c1=O)CCCCC3,Cc1ccccc1N
Cc1ccccc1-n1c(S[C@H](C)C(=O)N(C)C)nc2sc3c(c2c1=O)CCCCC3,Cn1c(S)nc2sc3c(c2c1=O)CCCCC3
O=[S@](C[C@@H]1CCCCN1)c1ccccn1,C[C@@H]1CCCCN1
O=[S@](C[C@@H]1CCCCN1)c1ccccn1,Sc1ccccn1
C[C@@H](Oc1ccc(C(N)=O)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl,Cc1ccc(O)cc1
C[C@@H](Oc1ccc(C(N)=O)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl,Cc1ccc(Cl)c(N)c1
Cc1ccc(C)c(NC(=O)C(=O)NC[C@@H](O)C2CCCCC2)c1,Cc1ccc(C)c(N)c1
Cc1ccc(C)c(NC(=O)C(=O)NC[C@@H](O)C2CCCCC2)c1,CC1CCCCC1
Cc1cc(C(=O)[C@@H](C#N)c2nc(O)c3ccc(Cl)cc3n2)no1,Cc1cc(C)on1
Cc1cc(C(=O)[C@@H](C#N)c2nc(O)c3ccc(Cl)cc3n2)no1,Cc1nc(O)c2ccc(Cl)cc2n1
CC/C=C(\C)[C@@H](Nc1cc(=O)[nH]c(=O)[nH]1)SC1=NCCS1,Nc1cc(=O)[nH]c(=O)[nH]1
CC/C=C(\C)[C@@H](Nc1cc(=O)[nH]c(=O)[nH]1)SC1=NCCS1,SC1=NCCS1
Cc1cc(N2CCN(Cc3cccc(O)c3)CC2)n2c(nc3ccccc32)c1C#N,CN1CCN(C)CC1
Cc1cc(N2CCN(Cc3cccc(O)c3)CC2)n2c(nc3ccccc32)c1C#N,Cc1cccc(O)c1
Cc1cc(N2CCN(Cc3cccc(O)c3)CC2)n2c(nc3ccccc32)c1C#N,Cc1cc(N)n2c(nc3ccccc32)c1C
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Oc1ccc2nc(N3CCN(c4ccccc4)CC3)sc2c1,Cc1cccc([N+])c1
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Oc1ccc2nc(N3CCN(c4ccccc4)CC3)sc2c1,Nc1nc2ccc(O)cc2s1
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Oc1ccc2nc(N3CCN(c4ccccc4)CC3)sc2c1,CN1CCN(C)CC1
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Oc1ccc2nc(N3CCN(c4ccccc4)CC3)sc2c1,Nc1ccccc1
CCOC(=O)C(Sc1ccc(Cl)cc1)(Sc1ccc(Cl)cc1)C(C)=O,Sc1ccc(Cl)cc1
CCOC(=O)C(Sc1ccc(Cl)cc1)(Sc1ccc(Cl)cc1)C(C)=O,Sc1ccc(Cl)cc1
O=C(NCCNC(=O)c1cc(-c2ccncc2)nc2ccccc12)c1ccco1,Cc1ccncc1
O=C(NCCNC(=O)c1cc(-c2ccncc2)nc2ccccc12)c1ccco1,Cc1cc(C)c2ccccc2n1
O=C(NCCNC(=O)c1cc(-c2ccncc2)nc2ccccc12)c1ccco1,Cc1ccco1
O=C(C[C@@H]1COCO1)c1ccccc1,C[C@@H]1COCO1
O=C(C[C@@H]1COCO1)c1ccccc1,Cc1ccccc1
CN(C)c1cccc(C(=O)NCC2CCN(Cc3ccsc3)CC2)c1,Cc1cccc(N)c1
CN(C)c1cccc(C(=O)NCC2CCN(Cc3ccsc3)CC2)c1,CC1CCN(C)CC1
CN(C)c1cccc(C(=O)NCC2CCN(Cc3ccsc3)CC2)c1,Cc1ccsc1
Cc1ccc(OCCCCn2c(CCNC(=O)Cc3ccc(Cl)cc3)nc3ccccc32)c(C)c1,Cc1ccc(O)c(C)c1
Cc1ccc(OCCCCn2c(CCNC(=O)Cc3ccc(Cl)cc3)nc3ccccc32)c(C)c1,Cc1ccc(Cl)cc1
Cc1ccc(OCCCCn2c(CCNC(=O)Cc3ccc(Cl)cc3)nc3ccccc32)c(C)c1,Cc1nc2ccccc2n1C
C[C@@H]1CN([C@@H](C)c2nc(C3CC3)no2)C[C@H](C)O1,C[C@@H]1CN(C)C[C@H](C)O1
C[C@@H]1CN([C@@H](C)c2nc(C3CC3)no2)C[C@H](C)O1,Cc1noc(C)n1
C[C@@H]1CN([C@@H](C)c2nc(C3CC3)no2)C[C@H](C)O1,CC1CC1
CC(C)Oc1ccc([C@H]2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2CCCn2ccnc2)cc1,Cc1ccc(O)cc1
CC(C)Oc1ccc([C@H]2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2CCCn2ccnc2)cc1,Cc1ccc(Br)cc1
CC(C)Oc1ccc([C@H]2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2CCCn2ccnc2)cc1,CC1=C(O)C(=O)N(C)[C@H]1C
CC(C)Oc1ccc([C@H]2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2CCCn2ccnc2)cc1,Cn1ccnc1
Cc1nc(C(=O)N2CCCc3c(F)cc(F)cc32)cs1,Cc1csc(C)n1
Cc1nc(C(=O)N2CCCc3c(F)cc(F)cc32)cs1,CN1CCCc2c(F)cc(F)cc21
COC[C@H](C)NC(=O)CSc1nc2sc3c(c2c(=O)n1C)CCC3,Cn1c(S)nc2sc3c(c2c1=O)CCC3
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccc(OC)cc4)cc3)c(=O)n2[C@@H]1c1ccc2c(c1)OCO2,C=c1sc2n(c1=O)[C@H](C)C(C)=C(C)N=2
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccc(OC)cc4)cc3)c(=O)n2[C@@H]1c1ccc2c(c1)OCO2,Cc1ccc(O)cc1
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccc(OC)cc4)cc3)c(=O)n2[C@@H]1c1ccc2c(c1)OCO2,Cc1ccc(O)cc1
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccc(OC)cc4)cc3)c(=O)n2[C@@H]1c1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2
CCOc1cccc(CNC[C@@H](O)COc2ccc(F)cc2)c1,Cc1cccc(O)c1
CCOc1cccc(CNC[C@@H](O)COc2ccc(F)cc2)c1,Oc1ccc(F)cc1
Cc1cc(CSc2ccccc2)ccc1NC(=O)CN1C(=O)c2ccccc2S1(=O)=O,Cc1ccc(N)c(C)c1
Cc1cc(CSc2ccccc2)ccc1NC(=O)CN1C(=O)c2ccccc2S1(=O)=O,Sc1ccccc1
Cc1cc(CSc2ccccc2)ccc1NC(=O)CN1C(=O)c2ccccc2S1(=O)=O,CN1C(=O)c2ccccc2S1(=O)=O
Cc1ccc(Cl)c(OC[C@H](O)Cn2cnc3ccccc32)c1,Cc1ccc(Cl)c(O)c1
Cc1ccc(Cl)c(OC[C@H](O)Cn2cnc3ccccc32)c1,Cn1cnc2ccccc21
O=C1/C(=C\c2cccnc2)CCC/C1=C\c1cccnc1,C=C1CCCC(=C)C1=O
O=C1/C(=C\c2cccnc2)CCC/C1=C\c1cccnc1,Cc1cccnc1
O=C1/C(=C\c2cccnc2)CCC/C1=C\c1cccnc1,Cc1cccnc1
C[C@H]1C[C@H]1c1ccc(CN(C)C(=O)c2cc3ccccc3[nH]2)o1,C[C@@H]1C[C@@H]1C
C[C@H]1C[C@H]1c1ccc(CN(C)C(=O)c2cc3ccccc3[nH]2)o1,Cc1ccc(C)o1
C[C@H]1C[C@H]1c1ccc(CN(C)C(=O)c2cc3ccccc3[nH]2)o1,Cc1cc2ccccc2[nH]1
COc1ccccc1[C@@H](CNC(=O)Cc1sc(C)nc1-c1ccc(C)cc1)N(C)C,Cc1ccccc1O
COc1ccccc1[C@@H](CNC(=O)Cc1sc(C)nc1-c1ccc(C)cc1)N(C)C,Cc1nc(C)c(C)s1
COc1ccccc1[C@@H](CNC(=O)Cc1sc(C)nc1-c1ccc(C)cc1)N(C)C,Cc1ccc(C)cc1
CN(CC#N)CC(=O)NC(=O)NCc1cccs1,Cc1cccs1
O=C(Cc1ccc(F)cc1)N1CCC[C@@H](c2nccnc2-c2cccc(Cl)c2)C1,Cc1ccc(F)cc1
O=C(Cc1ccc(F)cc1)N1CCC[C@@H](c2nccnc2-c2cccc(Cl)c2)C1,C[C@@H]1CCCN(C)C1
O=C(Cc1ccc(F)cc1)N1CCC[C@@H](c2nccnc2-c2cccc(Cl)c2)C1,Cc1nccnc1C
O=C(Cc1ccc(F)cc1)N1CCC[C@@H](c2nccnc2-c2cccc(Cl)c2)C1,Cc1cccc(Cl)c1
O=C(Nc1cccc(F)c1)c1cccc2[nH]ccc12,Nc1cccc(F)c1
O=C(Nc1cccc(F)c1)c1cccc2[nH]ccc12,Cc1cccc2[nH]ccc12
CCOc1ccc(NC(=O)CN2CCCN(Cc3cccc(C)c3)S2(=O)=O)cc1,Nc1ccc(O)cc1
CCOc1ccc(NC(=O)CN2CCCN(Cc3cccc(C)c3)S2(=O)=O)cc1,CN1CCCN(C)S1(=O)=O
CCOc1ccc(NC(=O)CN2CCCN(Cc3cccc(C)c3)S2(=O)=O)cc1,Cc1cccc(C)c1
Cc1cc(OCC(=O)NNC(=O)COc2ccccc2)ccc1Cl,Cc1cc(O)ccc1Cl
Cc1cc(OCC(=O)NNC(=O)COc2ccccc2)ccc1Cl,Oc1ccccc1
CCn1c(SCC(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)nnc1-c1ccncc1,Cc1nnc(S)n1C
CCn1c(SCC(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)nnc1-c1ccncc1,Nc1cccc(N)c1
CCn1c(SCC(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)nnc1-c1ccncc1,Cc1cccc(C)c1
CCn1c(SCC(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)nnc1-c1ccncc1,Cc1ccncc1
Clc1ccc(OCCCCn2c(COc3ccc(Cl)cc3Cl)nc3ccccc32)cc1,Oc1ccc(Cl)cc1
Clc1ccc(OCCCCn2c(COc3ccc(Cl)cc3Cl)nc3ccccc32)cc1,Oc1ccc(Cl)cc1Cl
Clc1ccc(OCCCCn2c(COc3ccc(Cl)cc3Cl)nc3ccccc32)cc1,Cc1nc2ccccc2n1C
CC(/C=C/N(C)C)=C1C(=O)N(C)c2ccccc2N(C)C1=O,C=C1C(=O)N(C)c2ccccc2N(C)C1=O
C#CCN(C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)C1CCCCC1,Cc1ccc(O)cc1
C#CCN(C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)C1CCCCC1,CN1CCC(O)CC1
C#CCN(C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)C1CCCCC1,CC1CC1
C#CCN(C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1)C1CCCCC1,NC1CCCCC1
CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1nc[nH]n1,C[C@@H]1C[C@@H](N)CN1C
CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1nc[nH]n1,Cc1nc[nH]n1
O=C(c1ccc(Cl)c(N2CCCCS2(=O)=O)c1)N1CCN(c2ncccn2)CC1,Cc1ccc(Cl)c(N)c1
O=C(c1ccc(Cl)c(N2CCCCS2(=O)=O)c1)N1CCN(c2ncccn2)CC1,CN1CCCCS1(=O)=O
O=C(c1ccc(Cl)c(N2CCCCS2(=O)=O)c1)N1CCN(c2ncccn2)CC1,CN1CCN(C)CC1
O=C(c1ccc(Cl)c(N2CCCCS2(=O)=O)c1)N1CCN(c2ncccn2)CC1,Nc1ncccn1
C[C@H]1CCc2c(sc3ncnc(-n4ccnc4)c23)C1,C[C@H]1CCc2c(sc3ncnc(N)c23)C1
C[C@H]1CCc2c(sc3ncnc(-n4ccnc4)c23)C1,Cn1ccnc1
O=C(NC1CC1)[C@@H](NCc1ccc(Cl)cc1Cl)c1ccc(F)cc1,NC1CC1
O=C(NC1CC1)[C@@H](NCc1ccc(Cl)cc1Cl)c1ccc(F)cc1,Cc1ccc(Cl)cc1Cl
O=C(NC1CC1)[C@@H](NCc1ccc(Cl)cc1Cl)c1ccc(F)cc1,Cc1ccc(F)cc1
O=C(NCc1cnn(Cc2ccccc2)c1)NC[C@H](O)c1ccccc1F,Cc1cnn(C)c1
O=C(NCc1cnn(Cc2ccccc2)c1)NC[C@H](O)c1ccccc1F,Cc1ccccc1
O=C(NCc1cnn(Cc2ccccc2)c1)NC[C@H](O)c1ccccc1F,Cc1ccccc1F
CC(C)(O)C#Cc1ccc(C(=O)C(=O)c2ccc(C#CC(C)(C)O)cc2)cc1,Cc1ccc(C)cc1
CC(C)(O)C#Cc1ccc(C(=O)C(=O)c2ccc(C#CC(C)(C)O)cc2)cc1,Cc1ccc(C)cc1
