"","Estimate","Std. Error","z value","Pr(>|z|)"
"AETA_alpha",-49792359023530816,4578951896.93579,-10874182.5955524,0
"ETA_shape_y",3001353249810938,76135105.9788747,39421410.2840249,0
"ETA_shape_x",5315520104288876,108269870.593733,49095099.8199173,0
"AETA_beta_s",-1227870622906045,64599329.3598365,-19007482.5090901,0
"ETA_beta_ns_d",-712150332305582,43407100.9567348,-16406309.4887494,0
"AETA_beta_ns_d",-600434864176826,16215882.9416308,-37027577.6125232,0
"AETA_eta",1134560013321708,76754167.1220778,14781738.3193955,0
"AETA_eta_RL",3371398046252822,91480746.5206978,36853635.0486606,0
"AETA_eta_F",1972077601730776,71211730.4546729,27693156.5788312,0
"ETA_dAlpha_A",32926586363276348,2762959701.08753,11917143.181754,0
"ETA_dAlpha_B",-38623597351554384,3083505838.95566,-12525871.3194575,0
"ETA_epsilon_5",-6331617191600940,202197699.107894,-31313992.2933661,0
"ETA_dEpsilon_D",-2416489444648230,123379606.492144,-19585809.3031127,0
"ETA_dBeta",7215979251132072,397823145.386396,18138661.1986172,0
"ETA_psi_1",-5539363962283317,140630363.554433,-39389530.2712434,0
"ETA_dPsi_B",-1642358601998566,70040228.9714215,-23448789.7329504,0
"fMF",-66625464664127.6,17903552.24832,-3721354.49658486,0
"nHBAcc",-1367694215270650,35013982.4546464,-39061372.6114195,0
"IC0",441376571496886,93400314.2216193,4725643.32545597,0
"IC1",-7496000088791125,130831103.664873,-57295244.6231156,0
"IC2",2037364814391482,110441550.930021,18447448.4216761,0
"SIC0",-3927737452193714,134420352.807606,-29219812.1055033,0
"SIC1",8340375459140022,138062280.963408,60410239.5016243,0
"SIC2",-1233259229332066,84996603.2274795,-14509511.9393354,0
"SIC3",-649257221142925,10692503.6470546,-60720785.5684737,0
"MIC1",-2614099696638949,53381897.714066,-48969778.3065164,0
"ZMIC1",-3489717185151010,42098090.3821956,-82894904.5780686,0
"FilterItLogS",1885301794384980,59543742.6916794,31662467.1066978,0
"PEOE_VSA1",2348328141445953,72705874.2579377,32299015.2503334,0
"PEOE_VSA2",1051177192571909,34975171.1644333,30054954.9173005,0
"PEOE_VSA3",540427278079448,28081787.6636005,19244760.5029058,0
"PEOE_VSA4",12038286358318.2,20545387.1235974,585936.214581794,0
"PEOE_VSA5",124483860107712,18613625.1404385,6687781.62064027,0
"PEOE_VSA6",1331282171924213,69888227.7549589,19048732.7363907,0
"PEOE_VSA7",621068041121056,78311069.7411395,7930782.24028893,0
"PEOE_VSA8",687280829666738,45152697.610865,15221257.3341656,0
"PEOE_VSA9",335706724312147,39105689.5175806,8584600.56461156,0
"PEOE_VSA10",190440043404065,26104908.5626778,7295181.40034157,0
"PEOE_VSA11",-229148419628856,15150957.4808501,-15124352.3664089,0
"PEOE_VSA12",-461592211952449,10144648.837171,-45501053.7438347,0
"PEOE_VSA13",77240860643201.4,6887261.58743069,11215032.2247331,0
"SMR_VSA3",201517724731759,25787670.3567562,7814499.0200312,0
"SMR_VSA4",-440317391320979,16033316.3951035,-27462652.1719144,0
"SMR_VSA6",459882569140664,24574003.2962933,18714190.0973877,0
"SMR_VSA9",-1453871476655010,27793693.3543104,-52309401.9251506,0
"SlogP_VSA1",2214651159931886,45168550.2855405,49030822.2409531,0
"SlogP_VSA2",1081539143023536,123152513.032307,8782111.84159771,0
"SlogP_VSA3",507483828080364,42698607.4259449,11885254.7816818,0
"SlogP_VSA4",231568581813782,35796178.2989901,6469086.72427511,0
"SlogP_VSA5",-675479940730216,85281599.8067638,-7920582.42646432,0
"SlogP_VSA7",797488210108324,12510136.7999788,63747361.2686375,0
"SlogP_VSA8",1204503528656624,13994477.1680613,86069919.8827941,0
"SlogP_VSA10",-774763311481713,27183424.3486939,-28501313.9457148,0
"SlogP_VSA11",561882399248715,21602776.4466545,26009730.769386,0
"EState_VSA1",9640227353610462,81985232.7616009,117584923.880653,0
"EState_VSA2",4688812411797165,41409749.4281049,113229673.60471,0
"EState_VSA3",5169114825892538,44210225.9774782,116921248.68409,0
"EState_VSA4",5696738617284300,52175739.7479385,109183667.444013,0
"EState_VSA5",4824889053826584,43832761.8023058,110074949.773591,0
"EState_VSA6",4311995845863296,40676627.9600865,106006718.405823,0
"EState_VSA7",5209731499991229,50624757.3752275,102908769.742382,0
"EState_VSA8",5170340193888916,52378154.1297292,98711767.9077257,0
"EState_VSA9",969704011248211,18654440.6541304,51982475.8741025,0
"VSA_EState1",-3535293906186932,64149470.0471679,-55110258.9559586,0
"VSA_EState2",-5217594900073264,50400954.2966082,-103521748.206748,0
"VSA_EState4",86971633858306,14064911.6707741,6183589.05438608,0
"VSA_EState5",734278051902114,11272962.5342895,65136209.7291308,0
"VSA_EState7",77291930113791.4,20404709.1989651,3787945.68254428,0
"VSA_EState8",-1759184220048581,25900984.0459818,-67919590.1177159,0
"VSA_EState9",603024427469711,30834656.632807,19556709.6676574,0
"MDEC.11",157931274280588,8984371.0377298,17578445.2375527,0
"MDEC.12",485149367826689,7669972.35830172,63253079.0416186,0
"MDEC.13",263578523666572,9318667.63777404,28285001.0229073,0
"MDEC.22",1227154309080742,8218546.18341017,149315253.780268,0
"MDEC.23",112065766516840,6952950.42743614,16117728.3926305,0
"MDEC.33",213754967815027,8921023.70798208,23960811.5404704,0
"MDEO.11",31969747436318,11123418.1747566,2874093.82026741,0
"AMID_N",-3273798150053710,103574546.936203,-31608133.9179809,0
"AMID_O",-2134029943506557,147367644.318484,-14480993.7987106,0
"AMID_X",-468512222762204,113960778.266387,-4111170.78954166,0
"n4Ring",1483347987172426,110390567.742431,13437271.1139003,0
"n5Ring",6578384725549891,456114383.57711,14422664.4947226,0
"n6Ring",17235158073292688,199143091.750421,86546602.8562663,0
"n7Ring",1600600027748879,149416300.085066,10712352.1786955,0
"n8Ring",470099407158654,44746457.2135155,10505846.4162982,0
"n9Ring",156607249813815,27796492.9538166,5634065.06259678,0
"n10Ring",307876727700557,44658683.2899747,6893994.74009284,0
"n12Ring",184423409789475,3512002.95599065,52512316.2196924,0
"nG12Ring",1133571052807182,151789963.785018,7468023.73846452,0
"nHRing",2308157670063704,38835097.6569459,59434836.2518119,0
"n3HRing",-334799583849357,5524368.30311691,-60604138.8769209,0
"n5HRing",-852310222434904,23428816.4304007,-36378714.4334345,0
"n6HRing",-884793345522030,25368828.5340723,-34877185.7688928,0
"n8HRing",37773780567272.2,4035808.22079317,9359656.9759324,0
"n5aRing",1357036941512602,317028350.254829,4280490.81548009,0
"n7aRing",174649305395738,16637555.5318426,10497293.6115211,0
"nG12aRing",520952689523578,25892436.9815062,20119878.6308014,0
"naHRing",-961792015119270,15271827.2714269,-62978188.400464,0
"nARing",-12542502726665678,952545383.773492,-13167354.4802441,0
"n6ARing",-5360399163040861,725868766.375113,-7384804.81783222,0
"nFRing",531735950632591,13581989.1063972,39150079.3048155,0
"n6FRing",174640418490764,4247756.27598878,41113568.4685939,0
"n7FRing",-33473695170113.4,7644654.83379308,-4378705.8929258,0
"n8FRing",191842660459706,11190941.9033723,17142673.2545092,0
"n9FRing",-215062544444186,10874104.4782358,-19777494.769765,0
"n10FRing",-105547501210166,9796637.2250522,-10773850.1268841,0
"n11FRing",292950816751191,6649151.60975938,44058375.2551541,0
"n12FRing",-121438939507434,2958430.80261747,-41048429.931162,0
"nFHRing",-1746472733197968,69312788.6436225,-25196976.8836975,0
"n10FHRing",485489478801745,17711397.2372429,27411133.7631159,0
"nG12FHRing",885146356227673,19477390.9404942,45444811.3164593,0
"nFaRing",-1190802664004731,45379214.4138743,-26241147.6131824,0
"n9FaRing",1568995885968030,21562604.536545,72764673.8272663,0
"n10FaRing",306133046571323,28507331.7442385,10738747.8182063,0
"n12FaRing",101815203004366,2777980.58831985,36650797.141079,0
"n10FaHRing",445452336906217,25823158.1882891,17250110.6819781,0
"nFAHRing",175578282468816,55010878.5614234,3191701.11549429,0
"n9FAHRing",593043588435181,11232925.5984954,52795114.0809317,0
"nRot",1576575015805890,27802816.105533,56705587.2981205,0
"RotRatio",-688647036004236,20272850.4982381,-33968929.8287917,0
"SLogP",4883410348073995,79982326.213051,61056118.0111957,0
"JGI2",310141783105682,15680054.5597564,19779381.6293009,0
"JGI3",-180129098745278,12225359.324423,-14734053.5329238,0
"JGI4",214005541944602,9077677.57650386,23574922.1252935,0
"JGI5",-471538798042094,7173156.81773713,-65736580.1450369,0
"JGI6",57968965401477.8,7071621.94469477,8197407.30695691,0
"JGI7",198284068072373,5453871.05253584,36356574.2868414,0
"JGI8",-312197807263842,4467053.94879881,-69888971.7568314,0
"JGI9",74251594670690,4168502.33406109,17812535.2273347,0
"JGI10",228640647957439,3776771.36222599,60538652.2054859,0
"JGT10",511501897625637,37127544.1925396,13776884.7563157,0
"TopoShapeIndex",9830477596102.31,3239557.41957608,3034512.53455131,0
"SRW05",-59622821033412.7,8149476.12086844,-7316153.84217594,0
