parent_smiles,ring_fragment,chembl_id,parent_mol,fragment_mol
COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,Cc1ccccc1,CHEMBL2159122,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac700>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b640>
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Cc1ccccc1,CHEMBL608533,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac760>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b6a0>
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,C[C@]12O[C@H](C[C@@H](N)[C@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL608533,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b700>
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,CC1CC1,CHEMBL2105755,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac820>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b760>
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,CC1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@]3(O)C1,CHEMBL2105755,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac880>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b7c0>
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,Cc1noc(C)n1,CHEMBL2105755,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b820>
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,Cc1ccccc1,CHEMBL2105755,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac940>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b880>
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL499915,<rdkit.Chem.rdchem.Mol object at 0x7f28284ac9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b8e0>
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,N[C@@H]1c2ccccc2SCc2c1ccc(F)c2F,CHEMBL4297503,<rdkit.Chem.rdchem.Mol object at 0x7f28284aca00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b940>
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,CN1[C@@H]2COCCN2C(=O)c2c(O)c(=O)ccn21,CHEMBL4297503,<rdkit.Chem.rdchem.Mol object at 0x7f28284aca60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848b9a0>
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Cc1ccc(O)c(F)c1,CHEMBL3948730,<rdkit.Chem.rdchem.Mol object at 0x7f28284acac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ba00>
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Cc1oc2ccc(F)cc2c(=O)c1C,CHEMBL3948730,<rdkit.Chem.rdchem.Mol object at 0x7f28284acb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ba60>
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Cc1cccc(F)c1,CHEMBL3948730,<rdkit.Chem.rdchem.Mol object at 0x7f28284acb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bac0>
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Cc1nn(C)c2ncnc(N)c12,CHEMBL3948730,<rdkit.Chem.rdchem.Mol object at 0x7f28284acbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bb20>
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Nc1cccc(O)c1,CHEMBL1241951,<rdkit.Chem.rdchem.Mol object at 0x7f28284acc40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bb80>
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,CN1CCN(C)CC1,CHEMBL1241951,<rdkit.Chem.rdchem.Mol object at 0x7f28284acca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bbe0>
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,C[C@H]1c2cccc(F)c2N=C(N)N1C,CHEMBL1241951,<rdkit.Chem.rdchem.Mol object at 0x7f28284acd00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bc40>
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Cc1ccc(O)c(N)c1,CHEMBL1241951,<rdkit.Chem.rdchem.Mol object at 0x7f28284acd60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bca0>
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(C)c(N)c1,CHEMBL3414621,<rdkit.Chem.rdchem.Mol object at 0x7f28284acdc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bd00>
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1ccc(C)cc1,CHEMBL3414621,<rdkit.Chem.rdchem.Mol object at 0x7f28284ace20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bd60>
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CN1CCOCC1,CHEMBL3414621,<rdkit.Chem.rdchem.Mol object at 0x7f28284ace80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bdc0>
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(C)c(=O)[nH]1,CHEMBL3414621,<rdkit.Chem.rdchem.Mol object at 0x7f28284acee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848be20>
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,NC1CCOCC1,CHEMBL3414621,<rdkit.Chem.rdchem.Mol object at 0x7f28284acf40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848be80>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,C[C@]12C[C@H]([N+])[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H]([N+])C[C@@H]12,CHEMBL185073,<rdkit.Chem.rdchem.Mol object at 0x7f28284acfa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bee0>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,C[N+]1(C)CCCCC1,CHEMBL185073,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad040>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bf40>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,C[N+]1(C)CCCCC1,CHEMBL185073,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848bfa0>
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,Cc1ccc(C)cc1,CHEMBL2105695,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad100>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c040>
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,Cc1cc(O)nc(N)n1,CHEMBL2105695,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad160>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c0a0>
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,Cc1ccc(Cl)cc1N,CHEMBL2105695,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c100>
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,Cc1ccn(C)n1,CHEMBL2105695,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad220>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c160>
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,C=C1SC(C)S1,CHEMBL474579,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad280>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c1c0>
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,CC1=C(C)N2C(=O)[C@](N)(O)[C@H]2SC1,CHEMBL474579,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c220>
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,Cn1nnnc1S,CHEMBL474579,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad340>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c280>
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,Cc1ccc(C)c(O)c1,CHEMBL603,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c2e0>
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,Cc1ccccc1S,CHEMBL603,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad400>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c340>
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,Cc1cn(C)c2ccc(N)cc12,CHEMBL603,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad460>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c3a0>
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,OC1CCCC1,CHEMBL603,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c400>
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1C,CHEMBL206253,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad520>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c460>
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1cc(N)ncc1N,CHEMBL206253,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad580>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c4c0>
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CN1CCN(C)CC1,CHEMBL206253,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c520>
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1cc(C)cc(C)c1,CHEMBL206253,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad640>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c580>
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,C[C@@H]1[C@@H](O)[C@H](O)C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]21,CHEMBL1200515,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c5e0>
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,Cc1cc(O)c(O)c(O)c1,CHEMBL1200515,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad700>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c640>
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Cc1ccc(C)o1,CHEMBL554,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad760>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c6a0>
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Cc1ccc2ncnc(N)c2c1,CHEMBL554,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c700>
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Nc1ccc(O)c(Cl)c1,CHEMBL554,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad820>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c760>
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Cc1cccc(F)c1,CHEMBL554,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad880>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c7c0>
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,Nc1cc(O)c(O)c(O)c1,CHEMBL2103830,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c820>
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,Nc1ncc(F)c(N)n1,CHEMBL2103830,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad940>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c880>
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CN1C(=O)C(C)(C)Oc2ccc(N)nc21,CHEMBL2103830,<rdkit.Chem.rdchem.Mol object at 0x7f28284ad9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c8e0>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(N)C(=O)N12,CHEMBL442,<rdkit.Chem.rdchem.Mol object at 0x7f28284ada00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c940>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Cc1ccccc1,CHEMBL442,<rdkit.Chem.rdchem.Mol object at 0x7f28284ada60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848c9a0>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,C[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL442,<rdkit.Chem.rdchem.Mol object at 0x7f28284adac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ca00>
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O)[C@@H](N)[C@H](O)[C@H]1O,CHEMBL372795,<rdkit.Chem.rdchem.Mol object at 0x7f28284adb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ca60>
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,N[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL372795,<rdkit.Chem.rdchem.Mol object at 0x7f28284adb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cac0>
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O)[C@H](O)[C@]1(C)O,CHEMBL372795,<rdkit.Chem.rdchem.Mol object at 0x7f28284adbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cb20>
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,Cc1ccc(N)cc1C,CHEMBL3989871,<rdkit.Chem.rdchem.Mol object at 0x7f28284adc40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cb80>
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,C[C@H]1CCCN(C)[C@H]1C,CHEMBL3989871,<rdkit.Chem.rdchem.Mol object at 0x7f28284adca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cbe0>
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,Cc1cccc(F)c1C,CHEMBL3989871,<rdkit.Chem.rdchem.Mol object at 0x7f28284add00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cc40>
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,Cc1ccc(N)cc1,CHEMBL3989871,<rdkit.Chem.rdchem.Mol object at 0x7f28284add60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cca0>
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,NC1CCCC1,CHEMBL3989871,<rdkit.Chem.rdchem.Mol object at 0x7f28284addc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cd00>
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,Cc1ccnc(N)c1,CHEMBL3989958,<rdkit.Chem.rdchem.Mol object at 0x7f28284ade20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cd60>
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,C[C@@H]1CCC(=O)N1C,CHEMBL3989958,<rdkit.Chem.rdchem.Mol object at 0x7f28284ade80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cdc0>
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,Nc1cncc(F)c1,CHEMBL3989958,<rdkit.Chem.rdchem.Mol object at 0x7f28284adee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ce20>
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,NC1CC(F)(F)C1,CHEMBL3989958,<rdkit.Chem.rdchem.Mol object at 0x7f28284adf40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ce80>
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,Cc1ccccc1Cl,CHEMBL3989958,<rdkit.Chem.rdchem.Mol object at 0x7f28284adfa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cee0>
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,Cc1ncn(C)n1,CHEMBL3301594,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae040>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cf40>
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,CN1CCN(C)CC1,CHEMBL3301594,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848cfa0>
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,Cc1ccccc1,CHEMBL3301594,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae100>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d040>
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,Cc1cn(C)c2c(N)ncc(O)c12,CHEMBL3301594,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae160>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d0a0>
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,Nc1ccc(N)c(O)c1,CHEMBL3545311,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d100>
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,CN1CCC(N)CC1,CHEMBL3545311,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae220>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d160>
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,CN1CCN(C)CC1,CHEMBL3545311,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae280>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d1c0>
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,Nc1ncc(Cl)c(N)n1,CHEMBL3545311,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d220>
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,Nc1ccccc1P,CHEMBL3545311,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae340>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d280>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(N)C(=O)N12,CHEMBL1732,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d2e0>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Cc1ccccc1,CHEMBL1732,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae400>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d340>
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL1732,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae460>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d3a0>
