parent_smiles,ring_fragment,chembl_id
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,Cn1ccc(N)nc1=O,CHEMBL853
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,C[C@@H]1CC[C@H](N)O1,CHEMBL853
c1cnc2cc3c(cc2n1)C1CNCC3C1,c1cnc2cc3c(cc2n1)C1CNCC3C1,CHEMBL1396
CCCN[C@H]1CCc2nc(N)sc2C1,Nc1nc2c(s1)C[C@@H](N)CC2,CHEMBL301265
COc1ccc(OC)c(C(O)C(C)N)c1,Cc1cc(O)ccc1O,CHEMBL524
CC(C)NCC(O)c1cc(O)cc(O)c1,Cc1cc(O)cc(O)c1,CHEMBL776
CC(C)NCC(O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL434
NS(=O)(=O)Cc1noc2ccccc12,Cc1noc2ccccc12,CHEMBL750
O=C(O)Cc1ccc(-c2ccccc2)cc1,Cc1ccc(C)cc1,CHEMBL413965
O=C(O)Cc1ccc(-c2ccccc2)cc1,Cc1ccccc1,CHEMBL413965
O=C(OCc1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1239
O=C(OCc1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1239
CCCCC1(CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL404422
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL449
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,C[C@@H]1CC(=O)N(C)C1,CHEMBL607400
Oc1c(Cl)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,CHEMBL3833358
NCC(CC(=O)O)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL701
N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL2103827
Nc1ccc(/N=N/c2ccccc2)c(N)n1,Nc1ccc(N)c(N)n1,CHEMBL1242
Nc1ccc(/N=N/c2ccccc2)c(N)n1,Nc1ccccc1,CHEMBL1242
N=C(N)NCC1COC2(CCCCC2)O1,CC1COC(C)(C)O1,CHEMBL1037
N=C(N)NCC1COC2(CCCCC2)O1,OC1(O)CCCCC1,CHEMBL1037
CC(=O)NS(=O)(=O)c1ccc(N)cc1,Nc1ccc(S)cc1,CHEMBL455
NC(=O)N/N=C1\C=Cc2ccccc2C1=O,N=C1C=Cc2ccccc2C1=O,CHEMBL2106794
COc1c2occc2cc2ccc(=O)oc12,O=c1ccc2cc3ccoc3c(O)c2o1,CHEMBL416
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,C[C@@H]1CCCN1C,CHEMBL1560
CCC1(c2ccccc2)CCC(=O)NC1=O,Cc1ccccc1,CHEMBL1102
CCC1(c2ccccc2)CCC(=O)NC1=O,CC1(C)CCC(=O)NC1=O,CHEMBL1102
CCC1(c2ccccc2)NC(=O)N(C)C1=O,Cc1ccccc1,CHEMBL861
CCC1(c2ccccc2)NC(=O)N(C)C1=O,CN1C(=O)NC(C)(C)C1=O,CHEMBL861
CCC1(c2ccccc2)C(=O)NCNC1=O,Cc1ccccc1,CHEMBL856
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1(C)C(=O)NCNC1=O,CHEMBL856
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Cc1ncc([N+])n1C,CHEMBL1449676
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1C,CHEMBL1029
CCCNC(C)C(=O)Nc1ccccc1C,Cc1ccccc1N,CHEMBL1194
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(O)c1,CHEMBL1079604
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CC1CNC(=O)O1,CHEMBL1079604
CNNCc1ccc(C(=O)NC(C)C)cc1,Cc1ccc(C)cc1,CHEMBL1321
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,Cc1cccc(O)c1,CHEMBL1201776
CC(=O)Nc1nnc(S(N)(=O)=O)s1,Nc1nnc(S)s1,CHEMBL20
O=C1c2ccccc2C(=O)C1c1ccccc1,CC1C(=O)c2ccccc2C1=O,CHEMBL711
O=C1c2ccccc2C(=O)C1c1ccccc1,Cc1ccccc1,CHEMBL711
CCN(CC)C(=O)c1ccc(O)c(OC)c1,Cc1ccc(O)c(O)c1,CHEMBL1229908
CCCCOc1ccc(CC(=O)NO)cc1,Cc1ccc(O)cc1,CHEMBL94394
Oc1ccc(C(O)C2CCCCN2)cc1O,Cc1ccc(O)c(O)c1,CHEMBL88055
Oc1ccc(C(O)C2CCCCN2)cc1O,CC1CCCCN1,CHEMBL88055
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,[N+]c1cccc(O)c1,CHEMBL278020
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn(C)c(=O)[nH]c1=O,CHEMBL991
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,C[C@@H]1C=C[C@H](N)O1,CHEMBL991
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL454
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL1200802
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,NN1CCOC1=O,CHEMBL1103
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,Cc1ccc([N+])o1,CHEMBL1103
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21,CHEMBL184
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,Cc1cc(O)cc(O)c1,CHEMBL1760
O=C1c2c(O)cccc2Cc2cccc(O)c21,O=C1c2c(O)cccc2Cc2cccc(O)c21,CHEMBL46469
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,Cc1ccc(O)c(O)c1,CHEMBL1200748
CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,CC1(C)C(=O)N=C(O)NC1=O,CHEMBL2105941
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL448
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,CHEMBL224325
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,Cc1ccc(C)c(F)c1,CHEMBL3099695
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,C[C@H]1CCc2cncn21,CHEMBL3099695
CC(C)(C)NCC(O)c1ccccc1Cl,Cc1ccccc1Cl,CHEMBL1159717
Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,Cc1cnc2c(C)cccn2c1=O,CHEMBL1201198
Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,Cc1nnn[nH]1,CHEMBL1201198
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,CHEMBL1475
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Cn1cnc(N)nc1=O,CHEMBL1201129
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,C[C@H]1O[C@@H](N)C[C@@H]1O,CHEMBL1201129
COc1ccc2cc(CCC(C)=O)ccc2c1,Cc1ccc2cc(O)ccc2c1,CHEMBL1070
Clc1cccc(Cl)c1NC1=NCCN1,Nc1c(Cl)cccc1Cl,CHEMBL134
Clc1cccc(Cl)c1NC1=NCCN1,NC1=NCCN1,CHEMBL134
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,Cc1nc(Cl)c(N)nc1N,CHEMBL945
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Cn1ccc(N)nc1=O,CHEMBL141
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,C[C@@H]1O[C@H](N)CS1,CHEMBL141
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,Cc1ccc(N)cc1O,CHEMBL1200868
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,Oc1ccccc1,CHEMBL1200868
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CHEMBL181
N=C(N)N/N=C/c1c(Cl)cccc1Cl,Cc1c(Cl)cccc1Cl,CHEMBL420
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,Cc1ccc2cc(O)ccc2c1,CHEMBL154
Cc1cc(C(=O)NNCc2ccccc2)no1,Cc1cc(C)on1,CHEMBL1201168
Cc1cc(C(=O)NNCc2ccccc2)no1,Cc1ccccc1,CHEMBL1201168
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,Cc1cccc(C)c1,CHEMBL248702
CCNC(C)Cc1cccc(C(F)(F)F)c1,Cc1cccc(C)c1,CHEMBL87493
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,Cc1ccccc1,CHEMBL3833301
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL3833301
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,Cc1ccc2c(=O)c(C)cn(C)c2n1,CHEMBL5
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,Cc1ccc(N)cc1,CHEMBL488
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CC1(C)CCC(=O)NC1=O,CHEMBL488
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,Cc1c[nH]c2ccc(O)cc12,CHEMBL45
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,C[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,CHEMBL403
O=NN(CCCl)C(=O)NC1CCCCC1,NC1CCCCC1,CHEMBL514
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,Cc1ccccc1,CHEMBL827
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,C[C@H]1CCCCN1,CHEMBL827
COC(=O)C(c1ccccc1)C1CCCCN1,Cc1ccccc1,CHEMBL796
COC(=O)C(c1ccccc1)C1CCCCN1,CC1CCCCN1,CHEMBL796
CCC1(c2cccc(O)c2)CCCCN(C)C1,Cc1cccc(O)c1,CHEMBL314437
CCC1(c2cccc(O)c2)CCCCN(C)C1,CN1CCCCC(C)(C)C1,CHEMBL314437
Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2ccc(O)cc2s1,CHEMBL744
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,CHEMBL1983350
CCN(CC)CC(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1N,CHEMBL79
CCN(CC)CCNC(=O)c1ccc(N)cc1,Cc1ccc(N)cc1,CHEMBL640
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Cn1nc(S)sc1=N,CHEMBL19
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,CHEMBL6622
CC(c1cc2ccccc2s1)N(O)C(N)=O,Cc1cc2ccccc2s1,CHEMBL93
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,Cn1cnc2c(=O)[nH]cnc21,CHEMBL1460
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,C[C@@H]1CC[C@H](N)O1,CHEMBL1460
NC(=O)N1c2ccccc2C=Cc2ccccc21,CN1c2ccccc2C=Cc2ccccc21,CHEMBL108
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,CC1=CCCCC1,CHEMBL268164
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL268164
CCN(CC)CCOC(=O)c1ccc(N)cc1,Cc1ccc(N)cc1,CHEMBL569
CNC1(c2ccccc2Cl)CCCCC1=O,Cc1ccccc1Cl,CHEMBL742
CNC1(c2ccccc2Cl)CCCCC1=O,CC1(N)CCCCC1=O,CHEMBL742
CN[C@]1(c2ccccc2Cl)CCCCC1=O,Cc1ccccc1Cl,CHEMBL395091
CN[C@]1(c2ccccc2Cl)CCCCC1=O,C[C@@]1(N)CCCCC1=O,CHEMBL395091
CCOc1ccccc1OCC1CNCCO1,Oc1ccccc1O,CHEMBL306700
CCOc1ccccc1OCC1CNCCO1,CC1CNCCO1,CHEMBL306700
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,NN1CC(=O)NC1=O,CHEMBL572
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,Cc1ccc([N+])o1,CHEMBL572
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,Cc1cn(C)nn1,CHEMBL1201754
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,Cc1c(F)cccc1F,CHEMBL1201754
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL70246
NC(=O)OCC(COC(N)=O)c1ccccc1,Cc1ccccc1,CHEMBL1094
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL37390
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL447
Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,Cn1cc([S+])c(=O)c2ccc(F)cc21,CHEMBL1908307
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Cc1cccc(Cl)c1,CHEMBL894
CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL1201233
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL1201213
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,Cc1ccc(O)c(C)c1,CHEMBL714
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,Cc1ccc(O)c(C)c1,CHEMBL1002
C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,Cc1ccccc1,CHEMBL3545985
C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,Cc1ccccc1,CHEMBL3545985
O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,CC1C(=O)c2ccccc2C1=O,CHEMBL24924
O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,Cc1ccc(F)cc1,CHEMBL24924
CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cn1cnc2c(N)nc3ccccc3c21,CHEMBL1282
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,Cc1ccc(O)c(C)n1,CHEMBL1094966
CN(C)CCC(c1ccccc1)c1ccccn1,Cc1ccccc1,CHEMBL1193
CN(C)CCC(c1ccccc1)c1ccccn1,Cc1ccccn1,CHEMBL1193
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(C)CCCC1,CHEMBL1271
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(C)CCCC1,CHEMBL1271
COc1nc(C)nc(Cl)c1NC1=NCCN1,Cc1nc(O)c(N)c(Cl)n1,CHEMBL19236
COc1nc(C)nc(Cl)c1NC1=NCCN1,NC1=NCCN1,CHEMBL19236
COc1ccccc1OCC(O)COC(N)=O,Oc1ccccc1O,CHEMBL1201117
Cc1cccc(Nc2ccccc2C(=O)O)c1C,Cc1cccc(N)c1C,CHEMBL686
Cc1cccc(Nc2ccccc2C(=O)O)c1C,Cc1ccccc1N,CHEMBL686
C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,C[C@H]1CNc2nc(N)[nH]c(=O)c2N1,CHEMBL1201774
CC[N+](C)(C)Cc1ccccc1Br,Cc1ccccc1Br,CHEMBL1199080
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,CN1CCCC1=N,CHEMBL235668
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,Cc1[nH]c(=O)[nH]c(=O)c1Cl,CHEMBL235668
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,CHEMBL565
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,Cc1cn(C)c(=O)[nH]c1=O,CHEMBL374731
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,C[C@@H]1O[C@H](N)C[C@H]1O,CHEMBL374731
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,Cc1cccc(O)c1,CHEMBL1297
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,Oc1ccccc1,CHEMBL1297
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,Cc1ccc(O)cc1O,CHEMBL1898387
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,Cc1ccc(C)cc1,CHEMBL1898387
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,CC1(C)C(=O)NC(=S)NC1=O,CHEMBL441
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Cn1ccc(N)nc1=O,CHEMBL803
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,C[C@H]1O[C@@H](N)[C@@H](O)[C@@H]1O,CHEMBL803
CCOC(=O)Nc1c[n+](N2CCOCC2)no1,Nc1c[n+](N)no1,CHEMBL1329455
CCOC(=O)Nc1c[n+](N2CCOCC2)no1,[N+]N1CCOCC1,CHEMBL1329455
COc1ccc2cccc(CCNC(C)=O)c2c1,Cc1cccc2ccc(O)cc12,CHEMBL10878
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,Cc1ccc2[nH]c3c(c2c1)C[C@H](N)CC3,CHEMBL1279
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,Nc1cc(Cl)c(N)c(Cl)c1,CHEMBL647
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,N=C1NCCN1,CHEMBL647
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,Cc1ncn(C)n1,CHEMBL1643
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O,CHEMBL1643
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,Cn1cnc(N)nc1=O,CHEMBL1489
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O,CHEMBL1489
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,Cc1ccc(C)c(F)c1,CHEMBL563
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,Cc1ccccc1,CHEMBL563
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,Cc1cncn1C,CHEMBL681
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,Cc1ccccc1,CHEMBL681
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,Cc1cc(C)c(C)c(C)c1,CHEMBL312448
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CC1=NCCN1,CHEMBL312448
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,Cc1ccccc1,CHEMBL2105002
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,Cc1c(Cl)cccc1Cl,CHEMBL862
NC(=O)OCC(O)COc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,CHEMBL607710
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,C[C@@H]1C[C@H]1C,CHEMBL2103822
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,Cc1cccc2c1CCO2,CHEMBL2103822
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,CHEMBL1685
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,Cn1cc(F)c(=O)[nH]c1=O,CHEMBL917
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,C[C@H]1O[C@@H](N)C[C@@H]1O,CHEMBL917
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,Cc1ccccc1,CHEMBL45029
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,CN1C(=O)NC(=O)C(C)(C)C1=O,CHEMBL45029
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Cc1ccccc1,CHEMBL259209
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CC1CC1(C)C,CHEMBL259209
Cc1cccc(C)c1NC(=O)C1CCCCN1C,Cc1cccc(C)c1N,CHEMBL1087
Cc1cccc(C)c1NC(=O)C1CCCCN1C,CC1CCCCN1C,CHEMBL1087
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,Cc1ccccc1,CHEMBL99946
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,C[C@@H]1CC1(C)C,CHEMBL99946
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,Cn1cc(F)c(N)nc1=O,CHEMBL885
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,C[C@@H]1O[C@H](N)CS1,CHEMBL885
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,Cc1ncc([N+])n1C,CHEMBL1220
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,Cc1ccccc1,CHEMBL607
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CN1CCC(C)(C)CC1,CHEMBL607
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Cc1ccc(S)cc1,CHEMBL249856
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Cc1[nH]c(=O)[nH]c1C,CHEMBL249856
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S)cc1,CHEMBL1043
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S)cc1,CHEMBL1043
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Cc1nc(N)nc(N)c1C,CHEMBL36
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL36
CC(C)NCC(O)COc1cccc2[nH]ccc12,Oc1cccc2[nH]ccc12,CHEMBL500
O=C(O)CSCC(=O)NC1CCSC1=O,NC1CCSC1=O,CHEMBL1697744
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Nc1ccc(S)cc1,CHEMBL700
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Nc1ccccn1,CHEMBL700
NC1=NCC2c3ccccc3Cc3ccccc3N12,NC1=NCC2c3ccccc3Cc3ccccc3N12,CHEMBL1106
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Cc1ccc(O)c(C)c1,CHEMBL898
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Cc1ccc(F)cc1F,CHEMBL898
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,Nc1ccc(S)cc1,CHEMBL439
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,Nc1ncccn1,CHEMBL439
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,Cc1ccc(O)cc1,CHEMBL2104045
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,Cc1ccccc1,CHEMBL58323
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Cc1ccc(C)c(O)c1,CHEMBL457
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Cc1cccc(O)c1,CHEMBL636
Oc1ncc(N(CCCl)CCCl)c(O)n1,Nc1cnc(O)nc1O,CHEMBL1488
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,Cc1ccc(O)cc1,CHEMBL484785
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,OB1OCc2cc(O)ccc21,CHEMBL484785
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,Cc1ccc(O)cc1,CHEMBL712
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,CC1C(=O)c2ccccc2C1=O,CHEMBL712
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CN1c2ccccc2CC(=O)c2ccccc21,CHEMBL1068
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CC1(C)NC(=O)NC1=O,CHEMBL16
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Cc1ccccc1,CHEMBL16
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Cc1ccccc1,CHEMBL16
CN/C(=N\CCSCc1nc[nH]c1C)NC#N,Cc1nc[nH]c1C,CHEMBL30
Clc1ccc2nsnc2c1NC1=NCCN1,Nc1c(Cl)ccc2nsnc12,CHEMBL1079
Clc1ccc2nsnc2c1NC1=NCCN1,NC1=NCCN1,CHEMBL1079
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(N)no1,CHEMBL443
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Nc1ccc(S)cc1,CHEMBL443
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Cc1nc2c(N)nc(N)nc2nc1N,CHEMBL585
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Cc1ccccc1,CHEMBL585
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,CHEMBL1377
Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,Cn1cnc2c(O)nc(N)nc21,CHEMBL1540
CN1CCOC(c2ccccc2)c2ccccc2C1,Cc1ccccc1,CHEMBL465026
CN1CCOC(c2ccccc2)c2ccccc2C1,CC1OCCN(C)Cc2ccccc21,CHEMBL465026
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,Cc1ccc(C)cc1,CHEMBL277522
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,Cc1ccccc1,CHEMBL277522
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Cc1cccc(C)c1,CHEMBL571
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Cc1ccccc1,CHEMBL571
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL1752
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,Cc1cccc(C)c1N,CHEMBL1021
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,Cc1ccccc1,CHEMBL1021
NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,CN1c2ccccc2C[C@H](O)c2ccccc21,CHEMBL315985
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,CC1(C)C(=O)NC(=S)NC1=O,CHEMBL440
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,Cc1cc(O)ccc1O,CHEMBL1201212
CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,Cc1cc(O)c(C)c(O)c1,CHEMBL259571
CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,Cc1ccccc1,CHEMBL259571
