parent_smiles,ring_fragment
COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)C=C4)c(Br)cnc3[nH]2)cc1,Cc1ccc(O)cc1
COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)C=C4)c(Br)cnc3[nH]2)cc1,CC1(C)C=C1
COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)C=C4)c(Br)cnc3[nH]2)cc1,Cc1nc2c(N)c(Br)cnc2[nH]1
CCc1nn2c(=O)cc(N3CCNCC3)nc2s1,Cc1nn2c(=O)cc(N)nc2s1
CCc1nn2c(=O)cc(N3CCNCC3)nc2s1,CN1CCNCC1
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,C[C@@H]1CCCN1C
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,Cc1ccccc1
O=C(NCB(O)O)c1c(F)cccc1F,Cc1c(F)cccc1F
Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)N[C@@H]3CCOC(C)(C)C3)cc2c1,Cc1ccccc1C
Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)N[C@@H]3CCOC(C)(C)C3)cc2c1,Cc1ccc2nc(N)c(C)cc2c1
Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)N[C@@H]3CCOC(C)(C)C3)cc2c1,CC1(C)C[C@H](N)CCO1
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)O,C[C@@H]1CCCN1C
CCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,CN1CCc2nc(O)ncc2C1
CCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,Cc1cc(C)c(O)cc1O
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,Cc1ncnn1C
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,Cc1cn2c(n1)-c1ccc(O)cc1OCC2
CCc1cccc([C@](SCCN)(c2ccccc2)c2cccc(O)c2)c1,Cc1cccc(C)c1
CCc1cccc([C@](SCCN)(c2ccccc2)c2cccc(O)c2)c1,Cc1ccccc1
CCc1cccc([C@](SCCN)(c2ccccc2)c2cccc(O)c2)c1,Cc1cccc(O)c1
C[C@H](c1cccc2ccccc12)[N+]1CCC(C(=O)NCc2ccc3c(c2)OCO3)CC1,Cc1cccc2ccccc12
C[C@H](c1cccc2ccccc12)[N+]1CCC(C(=O)NCc2ccc3c(c2)OCO3)CC1,CC1CC[N+](C)CC1
C[C@H](c1cccc2ccccc12)[N+]1CCC(C(=O)NCc2ccc3c(c2)OCO3)CC1,Cc1ccc2c(c1)OCO2
CO[C@@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@]2(CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)CC[C@@H]1C)[C@H](OC(=O)C[C@@H](O)/C(C(=O)O)=C(\C)C(=O)O)C(C)C,C[C@@H]1O[C@@](C)(O)CC[C@@H]1C
CO[C@@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@]2(CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)CC[C@@H]1C)[C@H](OC(=O)C[C@@H](O)/C(C(=O)O)=C(\C)C(=O)O)C(C)C,C[C@@H]1CC[C@](C)(O)O[C@H]1C
C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,Cc1cc(N)ncn1
C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,Cc1c(N)nn2cccnc12
C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,Cc1ccc(F)cc1
CCc1cc(NS(=O)(=O)Cc2ccc(C)cc2)cc(C)c1C#N,Cc1cc(N)cc(C)c1C
CCc1cc(NS(=O)(=O)Cc2ccc(C)cc2)cc(C)c1C#N,Cc1ccc(C)cc1
C=CC1=C(C)[C@@H]2C[C@@H]3C(C=C)=C(C)[C@H](C[C@H]4N=C(C[C@@H]5N/C(=C\[C@@H]1N2)C(C)=C5CCC(O)O)C(CCC(O)O)=C4C)[N@@]3C,CC1=C(C)[C@H]2C[C@H]3C(C)=C(C)[C@@H](C[C@@H]4N[C@@H](/C=C5\N[C@@H](CC1=N2)C(C)=C5C)C(C)=C4C)N3C
Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)O)cc3Cl)ccc12,Cc1ccc2c(C)cc(=O)[nH]c2c1
Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)O)cc3Cl)ccc12,Cc1ccc(C)c(Cl)c1
NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,Nc1ccc(S)cc1
NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,OC1CCCCC1
NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,Nc1cc(O)nc2ncnn12
CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@](O)(CO)C(F)(F)F)cc1,C[C@H]1CN(S)CCN1C
CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@](O)(CO)C(F)(F)F)cc1,Nc1ccc(S)cn1
CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@](O)(CO)C(F)(F)F)cc1,Cc1ccc(N)cc1
CCNS(=O)(=O)c1ccc2c(c1)CN(C)C(=O)N2,CN1Cc2cc(S)ccc2NC1=O
Nc1nc2c(ncn2C[C@H](COCC[PH](=O)(=O)O)OCCP(=O)(O)O)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21
O=c1[nH]c(=O)c2c([nH]1)n(C[C@@H](O)[C@H](O)[C@H](O)CO)c(=O)n2CCCCCCO[PH](=O)(=O)O,Cn1c(=O)n(C)c2c(=O)[nH]c(=O)[nH]c21
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,Cc1cc(N)c(C)s1
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,Cc1cccc(F)c1
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,N[C@H]1CCCNC1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCO)cc1,Cc1ccc(N)cc1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCO)cc1,Cc1cc(N)n(C)n1
CC[N+]1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,CN1CC[N+](C)CC1
CC[N+]1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,Nc1ccc(N)cc1
CC[N+]1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,Nc1cc(N)ncn1
CC[N+]1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,Nc1c(Cl)c(O)cc(O)c1Cl
CC1(C)SCN(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(F)cccc2F)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,C[C@H]1N(C)CSC1(C)C
CC1(C)SCN(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(F)cccc2F)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,Cc1ccccc1
CC1(C)SCN(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(F)cccc2F)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,Oc1c(F)cccc1F
CC1(C)SCN(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(F)cccc2F)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,N[C@H]1c2ccccc2C[C@H]1O
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,Cc1cc(O)c(C)cc1O
CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(C)C)[C@@H](C)O)C(=O)O,Cc1ccccc1
CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(C)C)[C@@H](C)O)C(=O)O,Cc1c[nH]cn1
O=C1N[C+](=NC2CC2)NC(NC2CC(CO)C(O)C2O)=C1c1nc2ccccc2s1,CC1=C(N)N[C+](=N)NC1=O
O=C1N[C+](=NC2CC2)NC(NC2CC(CO)C(O)C2O)=C1c1nc2ccccc2s1,NC1CC1
O=C1N[C+](=NC2CC2)NC(NC2CC(CO)C(O)C2O)=C1c1nc2ccccc2s1,CC1CC(N)C(O)C1O
O=C1N[C+](=NC2CC2)NC(NC2CC(CO)C(O)C2O)=C1c1nc2ccccc2s1,Cc1nc2ccccc2s1
O=S1(=O)N[C@@H](O)c2ccc(-n3cc(CO[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)cc21,Nc1ccc2c(c1)S(=O)(=O)N[C@H]2O
O=S1(=O)N[C@@H](O)c2ccc(-n3cc(CO[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)cc21,Cc1cn(C)nn1
O=S1(=O)N[C@@H](O)c2ccc(-n3cc(CO[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)cc21,C[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@H]3O[PH](=O)(=O)O[C@H]32)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@H]3O[PH](=O)(=O)O[C@H]32)c(=O)[nH]1,C[C@H]1O[C@@H](N)[C@@H]2O[PH](=O)(=O)O[C@@H]21
CN1CCN(c2ccc(-c3cc4c(Cl)cc(C(N)=O)nc4n3C)cc2)CC1,CN1CCN(C)CC1
CN1CCN(c2ccc(-c3cc4c(Cl)cc(C(N)=O)nc4n3C)cc2)CC1,Cc1ccc(N)cc1
CN1CCN(c2ccc(-c3cc4c(Cl)cc(C(N)=O)nc4n3C)cc2)CC1,Cc1cc(Cl)c2cc(C)n(C)c2n1
COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C,Cc1ccccc1
CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C,C[C@@H]1CCCN1C
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,Cc1ccccc1S
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,Cc1ccc(N)c(F)c1
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,Cc1cc(C)n(C)n1
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,Cc1cccc(N)c1
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,Cc1n[nH]c(=O)[nH]1
Cc1nc(N)c2c(-c3ccc4c(ccn4C(=O)Cc4cc(F)cc(C(F)(F)F)c4)c3)cn(C)c2n1,Cc1ccc2c(ccn2C)c1
Cc1nc(N)c2c(-c3ccc4c(ccn4C(=O)Cc4cc(F)cc(C(F)(F)F)c4)c3)cn(C)c2n1,Cc1cc(C)cc(F)c1
Cc1nc(N)c2c(-c3ccc4c(ccn4C(=O)Cc4cc(F)cc(C(F)(F)F)c4)c3)cn(C)c2n1,Cc1nc(N)c2c(C)cn(C)c2n1
CNC(=O)c1ccccc1Nc1ncnc(Nc2ccc(N3CCOCC3)cc2OC)n1,Cc1ccccc1N
CNC(=O)c1ccccc1Nc1ncnc(Nc2ccc(N3CCOCC3)cc2OC)n1,Nc1ncnc(N)n1
CNC(=O)c1ccccc1Nc1ncnc(Nc2ccc(N3CCOCC3)cc2OC)n1,Nc1ccc(N)c(O)c1
CNC(=O)c1ccccc1Nc1ncnc(Nc2ccc(N3CCOCC3)cc2OC)n1,CN1CCOCC1
O=c1cc([C@H]2CCN[C@@H](Cc3ccccc3)C2)o[nH]1,Cc1cc(=O)[nH]o1
O=c1cc([C@H]2CCN[C@@H](Cc3ccccc3)C2)o[nH]1,C[C@H]1CCN[C@@H](C)C1
O=c1cc([C@H]2CCN[C@@H](Cc3ccccc3)C2)o[nH]1,Cc1ccccc1
c1ccc2[nH]nnc2c1,c1ccc2[nH]nnc2c1
COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2,CC1=Nc2ccc(O)cc2S(=O)(=O)N1
COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2,Cc1nn(C)c(=O)c(C)c1O
COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2,Cc1ccccc1
O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2nn[nH]n2)cc1,Cc1cc(Cl)ccc1N
O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2nn[nH]n2)cc1,Cn1cnnn1
O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2nn[nH]n2)cc1,Cc1ccccc1
O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2nn[nH]n2)cc1,Cc1ccc(N)cc1
O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2nn[nH]n2)cc1,Cc1nn[nH]n1
Nc1ccc2c(c1)S(=O)(=O)NC2=O,Nc1ccc2c(c1)S(=O)(=O)NC2=O
C=C(CC[C@]12O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,C[C@H]1O[C@@]2(C)O[C@](C)([C@H](O)[C@H]2O)[C@@]1(C)O
C=C(CC[C@]12O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,Cc1ccccc1
CC1=C2O[C@]3(O)C[C@@H]2C(=C(O)C1=O)[C@@H]1O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]3C)[C@H](C)[C@H](O)[C@H]1C,CC1=C2O[C@]3(O)C[C@@H]2C(=C(O)C1=O)[C@@H]1O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]3C)[C@H](C)[C@H](O)[C@H]1C
O=C(N[C@H](C/C=C/c1ccccc1)C(=O)O)c1ccc2ccccc2c1,Cc1ccccc1
O=C(N[C@H](C/C=C/c1ccccc1)C(=O)O)c1ccc2ccccc2c1,Cc1ccc2ccccc2c1
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C,Cc1c[nH]cn1
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C,Cc1c[nH]c2ccccc12
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C,C[C@@H]1CCCN1C
Cc1cc(C[N+]2CCN(c3c(Br)cnc4nc(-c5ccc(N6CC[N+](C)CC6)cc5)[nH]c34)CC2)no1,Cc1cc(C)on1
Cc1cc(C[N+]2CCN(c3c(Br)cnc4nc(-c5ccc(N6CC[N+](C)CC6)cc5)[nH]c34)CC2)no1,CN1CC[N+](C)CC1
Cc1cc(C[N+]2CCN(c3c(Br)cnc4nc(-c5ccc(N6CC[N+](C)CC6)cc5)[nH]c34)CC2)no1,Cc1nc2ncc(Br)c(N)c2[nH]1
Cc1cc(C[N+]2CCN(c3c(Br)cnc4nc(-c5ccc(N6CC[N+](C)CC6)cc5)[nH]c34)CC2)no1,Cc1ccc(N)cc1
OCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,CC1CCN(C)CC1
OCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,Nc1nccnc1O
OCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,CN1CC(O)C1
OCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,Nc1ccc2ccccc2n1
Cc1ccc2cc(C(N)=O)cc(O)c2n1,Cc1cc(O)c2nc(C)ccc2c1
CCCCCCCCCCC#CCOCc1ccc(CCC(=O)O)cc1,Cc1ccc(C)cc1
COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1,Cc1cccc(O)c1
COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1,C[C@@H]1CN(C)C(=O)N1
COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1,Cc1ccccc1
COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1,Cc1cccc(N)c1
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1,Cc1cc(C)on1
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1,Nc1ccnc(N)n1
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1,Cc1cc(N)[nH]n1
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1,Cc1ccccc1
C[C@@H]1C(=O)C=CC=C1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[N+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CC1=CC=CC(=O)[C@H]1C
C[C@@H]1C(=O)C=CC=C1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[N+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Sc1ccccc1
C[C@@H]1C(=O)C=CC=C1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[N+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,C[C@@H]1C[C@@H]2CCCC[C@@H]2C[N+]1C
NC[C@@H]1CN(c2ncnc3[nH]c4cnccc4c23)CCO1,C[C@@H]1CN(C)CCO1
NC[C@@H]1CN(c2ncnc3[nH]c4cnccc4c23)CCO1,Nc1ncnc2[nH]c3cnccc3c12
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCC[N+]3CCOCC3)cc2)cc1,Cc1ccc(N)cc1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCC[N+]3CCOCC3)cc2)cc1,Cc1cc(N)n(C)n1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCC[N+]3CCOCC3)cc2)cc1,Nc1ccc(O)cc1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCC[N+]3CCOCC3)cc2)cc1,C[N+]1CCOCC1
CCCc1cc(F)ccc1[C@H](O)c1ncc[nH]1,Cc1ccc(F)cc1C
CCCc1cc(F)ccc1[C@H](O)c1ncc[nH]1,Cc1ncc[nH]1
C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,Nc1cc(Cl)nc(S)n1
C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,Cc1cc2ccoc2cn1
CC1(C)S[C@H]([C@@H](CO)NC(=O)Cc2ccccc2)N[C@H]1C(=O)O,C[C@@H]1N[C@@H](C)C(C)(C)S1
CC1(C)S[C@H]([C@@H](CO)NC(=O)Cc2ccccc2)N[C@H]1C(=O)O,Cc1ccccc1
C/C=C(/C)C(=O)O[C@@H]1C[C@H]2C(=C1C)[C@@H]1OC(=O)[C@@](C)(O)[C@@]1(O)[C@@H](OC(=O)CCCCCCCCCCC)C[C@]2(C)OC(C)=O,CC1=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](O)C[C@](C)(O)[C@H]2C[C@H]1O
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCCCCCCCCCCNC(=O)[C@H](Cc1cccs1)NC(=O)[C@H]1CCCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O,C[C@@H]1CCCN1C
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCCCCCCCCCCNC(=O)[C@H](Cc1cccs1)NC(=O)[C@H]1CCCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O,Cc1ccc(O)cc1
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCCCCCCCCCCNC(=O)[C@H](Cc1cccs1)NC(=O)[C@H]1CCCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O,Cc1cccs1
