"","Estimate","Std. Error","z value","Pr(>|z|)"
"NsssP",169430885328819,2023165.9230203,83745422.6571207,0
"NsSH",-218713223698221,6369889.70358513,-34335480.4989989,0
"NdS",-900924854525483,12448414.1533308,-72372660.7605211,0
"NssS",-669073284530161,20063030.4762263,-33348565.428487,0
"NaaS",2683939845074347,37101189.5414524,72341072.570615,0
"NdssS",-524709386940013,4348163.7598722,-120673786.894226,0
"NddssS",-7158750463363330,55961755.2111325,-127922193.22562,0
"NsssdAs",-276549944506608,5891578.01439587,-46939876.5204956,0
"NssSe",-102556501104715,5465315.59268345,-18764973.2875463,0
"NssssSn",-486100184133695,11233222.5116405,-43273440.3355732,0
"SsssB",-236226144373538,2946999.60257389,-80158186.7086847,0
"SssCH2",518462952480510,20163601.1955635,25712815.2581486,0
"SsssCH",94728069421472.9,14256030.155833,6644771.9586728,0
"SdssC",-188904392615610,6715904.30292302,-28127916.0772723,0
"SaasC",218236566041180,9092891.3056481,24000789.0455724,0
"SaaaC",89355811528912.3,4988223.50717123,17913353.6018287,0
"SssssC",298435692916.117,18140989.6046467,16450.9047973697,0
"MAXsCH3",98330008306052,4233556.79042814,23226335.0118206,0
"MAXssCH2",71300949322140.9,4375577.1825598,16295210.0596769,0
"MAXaaCH",-20522067239094.6,4447319.24299021,-4614480.34598397,0
"MAXsssCH",-30553565847585.3,4411520.09872109,-6925858.9247826,0
"MAXdssC",-221253807993075,4125218.32562328,-53634448.0530364,0
"MAXdO",-40395460641892.5,6549949.91568438,-6167293.0574877,0
"MINsCH3",133884520140184,3690029.30797317,36282779.6112338,0
"MINssCH2",4165102070266.69,3956711.45086841,1052667.63118462,0
"MINaaCH",-42859233248117.4,5375147.83807363,-7973591.52515469,0
"MINsssCH",150586258398636,4731156.25137259,31828637.7362719,0
"MINdssC",265052509739770,4137305.55477952,64064040.2866968,0
"MINdO",-92983409190153.6,5286395.60183628,-17589188.5877506,0
"ETA_shape_p",1124991071653104,65670209.5202441,17130919.481935,0
"ETA_shape_y",459134870759594,38692168.9826384,11866351.3272056,0
"ETA_shape_x",904703012083843,40569787.9585459,22299919.6596311,0
"AETA_beta_s",1293733274578201,36128171.1542696,35809542.3389653,0
"ETA_beta_ns_d",39084168568300.3,22014584.3168568,1775376.17816263,0
"AETA_beta_ns_d",-415339603500292,8048371.50750551,-51605421.4337605,0
"AETA_eta",1835757140159090,47230193.6664715,38868295.8431798,0
"AETA_eta_L",-202269732036473,33759075.7178389,-5991566.05255012,0
"AETA_eta_RL",2611894642870758,92625863.9129519,28198329.6298901,0
"AETA_eta_F",1942073361991575,45342642.0992272,42831058.6255995,0
"AETA_eta_B",-632172249858159,49305738.9860306,-12821473.9877901,0
"ETA_dAlpha_B",18952561589913.3,11370110.2083969,1666875.80353591,0
"ETA_epsilon_1",-2573676897944111,86557679.6791086,-29733663.2345667,0
"ETA_dEpsilon_B",-446587416597062,18812635.9046603,-23738694.506198,0
"ETA_dEpsilon_D",-294163550024888,17747941.0623136,-16574516.953379,0
"ETA_dBeta",3817783645378895,205599460.95706,18569035.2864118,0
"ETA_psi_1",239609984794906,6740543.28100558,35547577.5179891,0
"ETA_dPsi_B",-133783815203967,5560942.23149147,-24057760.2921952,0
"fMF",520196706070667,12015969.9901396,43292110.95713,0
"IC0",-1535545209414390,47177953.262576,-32547940.3667235,0
"IC1",1202159431766221,59928610.0672758,20059858.3951251,0
"IC2",-1651741083004988,54781809.4839542,-30151269.1633304,0
"SIC0",1216987367167664,57077128.5067768,21321804.3550171,0
"SIC1",-218722355828876,52230062.1085472,-4187671.75452168,0
"SIC2",697747238153518,37518084.1652084,18597624.4170954,0
"SIC3",284995992800297,7176835.24729566,39710538.5563487,0
"CIC0",644804919829494,71731748.9245016,8989114.71555165,0
"MIC0",-998571337950142,45247111.3673025,-22069283.7128107,0
"MIC1",-185175516522687,29896670.8631311,-6193850.72573573,0
"ZMIC1",-284559924880751,20695531.7668016,-13749824.2657975,0
"Kier3",343451916897387,13228568.3118438,25962894.0034189,0
"FilterItLogS",-10507695177733.3,32877677.3589117,-319599.680446559,0
"PEOE_VSA2",-85423059129962.5,4834228.09660611,-17670465.1544957,0
"PEOE_VSA3",188700157505365,5335058.12262698,35369840.9966805,0
"PEOE_VSA4",-224438970613209,6194570.83731472,-36231560.9115709,0
"PEOE_VSA5",-361836196211519,6537798.54847331,-55345265.4634049,0
"PEOE_VSA6",-1146998421774360,25360039.2710798,-45228574.353289,0
"PEOE_VSA7",-1299454398053855,26805557.8268661,-48477051.1565875,0
"PEOE_VSA8",-744805123947185,15529350.5705572,-47961125.0041127,0
"PEOE_VSA9",-556504092272260,13302902.5542877,-41833283.3756563,0
"PEOE_VSA10",-524439969247690,11233476.665321,-46685454.9906792,0
"PEOE_VSA11",-469844723169163,6140503.54374067,-76515666.8052248,0
"PEOE_VSA12",-151127145010725,4842090.08340615,-31211138.6627518,0
"PEOE_VSA13",-3694918515305.93,3549689.78529592,-1040913.07657689,0
"SMR_VSA3",-333278644372692,12953316.9876822,-25729212.4240934,0
"SMR_VSA4",19120820746784.6,8367508.07783819,2285127.25281104,0
"SMR_VSA6",-218221071771856,13439506.1494672,-16237283.5240309,0
"SMR_VSA9",-553668775246270,13476328.3779005,-41084541.7030811,0
"SlogP_VSA1",-786649981391525,22451846.8307398,-35037205.9511153,0
"SlogP_VSA2",-3223511076016810,62730792.22853,-51386423.8199555,0
"SlogP_VSA3",-928792420387196,19625627.8378546,-47325488.2881102,0
"SlogP_VSA4",-735271574397430,16171869.667658,-45466083.3600394,0
"SlogP_VSA5",-1009469272170355,42820263.0029444,-23574569.6401011,0
"SlogP_VSA7",-166159378527852,7635434.61202847,-21761613.7090734,0
"SlogP_VSA8",259854155896791,7551237.52721442,34412128.4703712,0
"SlogP_VSA10",55190722009442.1,14286225.6727036,3863212.24890727,0
"SlogP_VSA11",249441568410719,11090876.7196682,22490698.8613774,0
"EState_VSA1",907961427613355,43095166.0596313,21068753.4271708,0
"EState_VSA2",523080589734778,21117814.8770187,24769636.1001828,0
"EState_VSA3",465489541419761,20986096.0677122,22180854.4055953,0
"EState_VSA4",418855446650417,26095093.1618865,16051119.0380489,0
"EState_VSA5",50345809084216.5,26184580.8027858,1922727.32809456,0
"EState_VSA6",-36010286561842.2,20352196.8231843,-1769356.24565211,0
"EState_VSA7",-125415270125403,25085430.835282,-4999526.25685063,0
"EState_VSA8",47803138599156.9,27050685.1900142,1767169.23299242,0
"EState_VSA9",225807770869130,10884501.7194821,20745806.899452,0
"VSA_EState1",-627218198392244,32176400.5537547,-19493112.5793389,0
"VSA_EState2",-216166381569243,24917924.534125,-8675135.89557607,0
"VSA_EState4",-198794531504697,8223739.03860291,-24173253.8656127,0
"VSA_EState5",37319152933996.1,8699646.34494229,4289732.18614712,0
"VSA_EState7",-137627891621680,13279609.6782013,-10363850.6670567,0
"VSA_EState8",304553790554344,12919483.0595518,23573217.9956827,0
"VSA_EState9",272466209301059,12778128.6858118,21322856.8908992,0
"MDEC.11",-163414950473653,5303096.74584025,-30815004.5729103,0
"MDEC.12",-183327531497364,4997428.83679266,-36684370.6002671,0
"MDEC.13",27835456564351.6,5164467.83312852,5389801.51755335,0
"MDEC.22",59424949819236.6,5213384.62309358,11398535.5225862,0
"MDEC.23",88355047961922.4,4659858.65740332,18960885.8246267,0
"MDEC.33",96653311440642.5,4432008.60436093,21808015.2970685,0
"MDEO.11",-32477848939087.8,4264146.73323658,-7616494.21816131,0
"AMID_h",4774183873891355,77827356.689455,61343261.2511973,0
"AMID_N",-4437983133307144,51294039.3601137,-86520445.4293401,0
"AMID_O",-5413298795556003,62351802.3622744,-86818641.8109268,0
"AMID_X",-2452071596305792,43310205.4668238,-56616484.9572028,0
"n4Ring",-2294922865446206,63524500.2642462,-36126578.8144715,0
"n5Ring",-9150317286574640,284238459.147704,-32192396.8839829,0
"n6Ring",3397278274286616,127266420.371801,26694223.5380053,0
"n7Ring",-3447082117085153,89522007.0589217,-38505415.9343897,0
"n8Ring",-619206689572882,24357604.0469009,-25421494.1822928,0
"n9Ring",-441080655415660,10999133.2931508,-40101401.0522377,0
"n10Ring",-858414215820438,23036608.2427802,-37263047.0064737,0
"n12Ring",40545180341815.5,2037671.16987676,19897803.4047897,0
"nG12Ring",-7102924215734466,190710493.708543,-37244537.9255828,0
"nHRing",357623159050828,26494982.7591853,13497769.0795759,0
"n3HRing",-145665435589022,3231728.92964148,-45073531.462672,0
"n5HRing",-308256816223831,13011152.1384321,-23691738.6672706,0
"n6HRing",-566017341884135,16371718.4808206,-34572872.8811958,0
"n8HRing",-74894396048753.7,2524204.35044862,-29670496.3825306,0
"n4aRing",369885661161910,11447624.3226479,32311128.557052,0
"n5aRing",6267805733700135,196777668.905818,31852220.6739832,0
"n7aRing",553489727977412,13963892.0753991,39637210.384383,0
"nG12aRing",359472842631945,15043092.7647227,23896205.936783,0
"naHRing",2854635314119339,67636204.8825105,42205728.7081389,0
"n6aHRing",-1435414037522233,45582085.9396787,-31490749.2259524,0
"nARing",23431046438538612,633552264.618419,36983604.5849364,0
"n6ARing",-17060032447205696,447887277.634982,-38090013.4902006,0
"nFRing",-45661887955014.3,8849984.94010986,-5159544.14205449,0
"n6FRing",134887180046840,2210192.6185956,61029603.8960398,0
"n7FRing",102556300752770,4122230.9583327,24878834.2500465,0
"n8FRing",397928735288367,10013308.2559353,39739986.5376658,0
"n9FRing",311118067092555,6263959.09807999,49667959.547807,0
"n10FRing",140273706288388,6381147.610449,21982520.2066619,0
"n11FRing",334832775387731,5743677.03121866,58295891.9117165,0
"n12FRing",34651383159750.1,1712611.0482326,20233072.2994634,0
"nFHRing",-827145794448892,29980765.1809838,-27589215.6005923,0
"n7FHRing",272084675605194,7255422.7696485,37500871.3128892,0
"n10FHRing",438732888624762,16764697.0112076,26170045.8010936,0
"nG12FHRing",771663549116252,18410201.856551,41914996.6485385,0
"nFaRing",-625814169419480,19770144.3621101,-31654506.8137623,0
"n9FaRing",565151210683681,19373603.3618345,29171197.5376256,0
"n10FaRing",76149018103635.8,13276715.1922467,5735531.49261688,0
"n12FaRing",46479969694864.4,1671064.11199287,27814593.9232898,0
"n10FaHRing",208151729731457,5528071.69790823,37653587.2011609,0
"nG12FaHRing",-33056051927435.4,4061736.0969996,-8138404.64717878,0
"n9FAHRing",188884937693151,10402290.9613089,18158013.3064635,0
"nRot",-101702254012522,13200273.3693111,-7704556.65327101,0
"RotRatio",258176559274569,10113105.4741512,25528909.9806642,0
"SLogP",-1536697537359709,41912217.2989886,-36664668.1180667,0
"JGI2",216721045417712,7325372.69313542,29584985.5695124,0
"JGI3",34283238881552.1,5027420.48906949,6819250.34042607,0
"JGI4",-51910094928141.6,3694899.34586561,-14049122.8769807,0
"JGI5",-145105348833398,3135641.80824334,-46276123.9029051,0
"JGI6",-88235213249507.4,3323502.05650272,-26548866.7524268,0
"JGI7",126165279104781,3099845.80637296,40700501.5686258,0
"JGI8",-143227466819016,2784575.2515649,-51436019.4570156,0
"JGI9",150001983925222,2421447.36882026,61947241.0826356,0
"JGI10",82932667545440.3,2271056.22341934,36517223.4356116,0
"TopoShapeIndex",-103655506907082,2313306.82379848,-44808369.491116,0
"SRW05",-138565342169412,5134731.5158923,-26985898.2384071,0
