Estimate,Std. Error,z value,Pr(>|z|)
680649550223973.0,22397576.3345655,30389428.7514291,0
675415383610584.0,6991184.55009747,96609577.2140886,0
-661972662360529.0,19779614.6858863,-33467419.5060473,0
-661674084573437.0,21522915.211728,-30742772.4387859,0
658525228418856.0,20849130.5800091,31585260.8765506,0
-656266518503096.0,66028343.1855461,-9939163.8021103,0
-647726252745675.0,5285111.63235623,-122556777.945843,0
-628256831460431.0,23985241.8793894,-26193474.9134339,0
-626990153352388.0,11758185.5385291,-53323716.5970782,0
625261442568880.0,10375348.9482322,60264136.2414526,0
612614743888420.0,14775742.145301,41460844.2583878,0
612472580914431.0,18010987.9542447,34005496.1155025,0
611505905918974.0,16641078.867453,36746770.494248,0
604669811181580.0,19542359.8225033,30941494.1017151,0
-601054853870641.0,11740129.638532,-51196611.3132117,0
600426019656090.0,11323085.3659989,53026714.9145637,0
-600051803716362.0,38105280.447794,-15747208.6982396,0
593334282886047.0,34038878.2604006,17431076.2636473,0
-584793264295508.0,37695190.2246976,-15513736.9200052,0
579393435417930.0,9203125.56058124,62956158.9270914,0
-578604062611895.0,10830893.5873321,-53421636.7233663,0
-577996112522527.0,15779343.9840503,-36629920.3000304,0
574148512377442.0,22034498.1232463,26056800.0762276,0
-571590462337407.0,63293125.0091815,-9030845.96082892,0
569122059627158.0,39403511.2269526,14443435.163663,0
563666646881736.0,14608763.0909155,38584145.9248698,0
-562092488538377.0,40685600.5876651,-13815514.098833,0
560004452713586.0,26894730.006282,20822088.6613393,0
-558868686017084.0,17756323.9468982,-31474346.1365329,0
557494551303446.0,11203103.7307297,49762509.0959623,0
-557078668896752.0,40660606.0056414,-13700697.6437946,0
552756957761136.0,11340995.4392537,48739721.3694244,0
542679394628578.0,8386248.20406264,64710628.808444,0
-535109750286558.0,18020131.5315894,-29695107.9046514,0
535039143157213.0,12213462.4910681,43807326.8369635,0
-533802566086122.0,15091202.3760111,-35371771.7638358,0
-532139256502324.0,59973401.2403559,-8872921.08662748,0
515423235239725.0,10479086.4147746,49185894.1551454,0
-511273010192084.0,14193641.6970668,-36021270.7284093,0
-508250999625328.0,33244129.9557832,-15288443.4124561,0
-507654148461937.0,5386323.97916268,-94248721.4704923,0
-504910467392468.0,16904323.2436786,-29868718.2038642,0
499940818832316.0,30861147.5532363,16199683.3711353,0
-498475197231461.0,11711486.9467967,-42562929.8393918,0
494603100306486.0,14349557.6883732,34468177.4203563,0
-493325847183733.0,25457008.1193163,-19378783.4325042,0
487367130388210.0,10940327.6919775,44547763.4774681,0
483588691226355.0,15904298.6299917,30406162.6656345,0
481327645334222.0,11051559.1585057,43552917.5956837,0
474948406278316.0,16157586.6303442,29394761.5534584,0
472931447541448.0,36091814.5905587,13103565.25175,0
468989974751219.0,14716400.3533296,31868525.1482106,0
467477548346308.0,37611598.7656685,12429079.4246432,0
-467241011668155.0,10582581.1201536,-44151895.115487,0
467230393633156.0,23318798.7719076,20036640.7465222,0
462523076213575.0,20392708.416232,22680806.6281877,0
-461820804588539.0,11733584.8482859,-39358883.9693781,0
460907649716674.0,13474153.5570358,34206798.0571589,0
-458409987501879.0,30086153.7610247,-15236576.6373144,0
457776102864626.0,11453274.6494667,39969014.7032266,0
-454366453359239.0,6060724.82581886,-74968995.6923346,0
453306370148486.0,10979696.5592411,41285874.1316451,0
449107094342636.0,20184689.3185855,22249888.8763728,0
447612716507649.0,5573685.07359584,80308218.09939,0
445083322582430.0,10539961.1552237,42228174.8507054,0
442279404243071.0,14645243.8901848,30199524.6756858,0
-442012618548412.0,12356693.1767737,-35771109.003438,0
-441778768093492.0,4423136.2115288,-99879078.3204925,0
-437972421418779.0,12641332.7750846,-34646063.7664724,0
