Estimate,Std. Error,z value,Pr(>|z|)
-817466122981758.0,19008017.1444084,-43006386.0302352,0
815399800800063.0,10590642.695356,76992475.7406472,0
813717759730340.0,21691415.5946202,37513354.3581248,0
-800025020084205.0,39232219.0949617,-20392040.9943609,0
798751845544756.0,29342844.8471192,27221349.8625091,0
797488210108324.0,12510136.7999788,63747361.2686375,0
792676155912963.0,17425206.8098793,45490200.7512217,0
-790368528914058.0,10625343.9619425,-74385218.1863452,0
-774763311481713.0,27183424.3486939,-28501313.9457148,0
-771949723001753.0,19433020.559764,-39723609.6482125,0
-769970900562880.0,20505720.9341214,-37549077.3056241,0
-769519084574150.0,24706008.9729299,-31147041.4107476,0
-767711753602439.0,48666816.7859441,-15774850.3868486,0
-756418859733807.0,23175343.6439095,-32638949.0208312,0
754111173242148.0,30829576.6062177,24460639.9521574,0
749799531555968.0,32436099.5846239,23116205.1281716,0
744583569963401.0,13046012.7785518,57073650.2103944,0
743636572540417.0,87003647.9584249,8547188.4224414,0
739954669382930.0,88929924.252427,8320648.82100398,0
737295576698019.0,17915189.4248146,41154774.2652824,0
734278051902114.0,11272962.5342895,65136209.7291308,0
712385210746723.0,18977944.5359822,37537532.5497469,0
-712150332305582.0,43407100.9567348,-16406309.4887494,0
707020374451524.0,25225524.7381501,28027974.9099631,0
-703398508704084.0,12566872.6391643,-55972438.7205103,0
703349116921036.0,17972779.8295233,39134130.8129569,0
697460733183744.0,26432750.4746112,26386233.7691138,0
-688647036004236.0,20272850.4982381,-33968929.8287917,0
687280829666738.0,45152697.610865,15221257.3341656,0
678118691989582.0,13825194.7819932,49049485.5720083,0
-675479940730216.0,85281599.8067638,-7920582.42646432,0
-655420879622638.0,36586365.9595591,-17914347.6656608,0
-653955063229722.0,16951658.7431574,-38577644.4145145,0
-649257221142925.0,10692503.6470546,-60720785.5684737,0
-646175573590410.0,29137706.6691876,-22176610.5660513,0
-645334766016090.0,29324480.3112476,-22006690.6273039,0
-644048287027215.0,27509748.4066792,-23411638.5764853,0
-629689788941525.0,12963469.8903367,-48574169.899597,0
629094459197331.0,29307743.366528,21465127.8786552,0
625490758122488.0,31849656.0928426,19638854.3819489,0
621068041121056.0,78311069.7411395,7930782.24028893,0
618763751566558.0,10525780.7353444,58785544.4764131,0
616083150574550.0,28183028.4321556,21860076.2532541,0
-607656264368426.0,68804392.6186882,-8831649.27762735,0
-604153262065673.0,14919921.4290595,-40493059.2254304,0
603024427469711.0,30834656.632807,19556709.6676574,0
-600434864176826.0,16215882.9416308,-37027577.6125232,0
594092879327729.0,27933078.4514078,21268435.570437,0
593043588435181.0,11232925.5984954,52795114.0809317,0
-586869315320058.0,19588349.4109676,-29960120.8354732,0
571909647556059.0,10535338.4167591,54284886.2497186,0
-571189501423139.0,38975645.6497919,-14655036.289981,0
-568102464232616.0,8556867.74551206,-66391404.0894901,0
-564786540221098.0,195659981.57687,-2886571.57007453,0
-564408872569129.0,43954041.9488871,-12840886.6976435,0
561882399248715.0,21602776.4466545,26009730.769386,0
-559459186155828.0,6523942.22307349,-85754773.2684029,0
557963024388625.0,24022785.2612305,23226408.5251223,0
557033772913721.0,7313002.79163908,76170321.382972,0
554947155012621.0,11426019.6262155,48568720.618978,0
